avg_power,avg_current,peak_current,energy,time,avg_voltage,version,peak_power,n_samples,peak_voltage
2019-04-12 15:02:260.0232912631365,0.00819627021038,0.00923240411932,0.0417994990217,1.79464285714,2.84171303514,1,0.0262158983619,150750.0,2.89133789063
2019-04-12 15:02:300.0232747092097,0.00819000211077,0.00925855823864,0.0418617811526,1.7985952381,2.84186571085,1,0.0262901643629,151082.0,2.89277636719
2019-04-12 15:02:340.023328771824,0.00820943574181,0.0516020774148,0.0415154935251,1.77958333333,2.8417760436,1,0.146601048401,149485.0,2.89277636719
2019-04-12 15:02:370.0233971360183,0.00823310773499,0.0516282315341,0.0411875940495,1.76036904762,2.8419092343,1,0.146749618026,147871.0,2.88989941406
2019-04-12 15:02:410.0233669775027,0.00822268257173,0.0515759232955,0.0413064181239,1.76772619048,2.84184533213,1,0.146675126292,148489.0,2.89277636719
2019-04-12 15:02:440.023370935848,0.00822379113613,0.00938932883523,0.0412758549619,1.76611904762,2.84189159445,1,0.0266885070269,148354.0,2.89277636719
2019-04-12 15:02:480.0233771487316,0.00822560553712,0.00925855823864,0.0412422997516,1.76421428571,2.84202107373,1,0.0263034825819,148194.0,2.88702246094
2019-04-12 15:02:520.0233635561064,0.00822062910678,0.0516020774148,0.0413184489742,1.7685,2.84213905624,1,0.146526820023,148554.0,2.89421484375
2019-04-12 15:02:550.0233660700183,0.00822169166512,0.0516020774148,0.0412233108624,1.76423809524,2.84207695033,1,0.146526820023,148196.0,2.8884609375
2019-04-12 15:02:590.0233516181008,0.00821619587479,0.00925855823864,0.0413231901885,1.76960714286,2.84216794045,1,0.0262901643629,148647.0,2.89277636719
2019-04-12 15:03:020.0233586255415,0.00821796005212,0.00938932883523,0.0413202962675,1.76895238095,2.84241078107,1,0.0266885070269,148592.0,2.88989941406
2019-04-12 15:03:060.0233867191701,0.00822817354171,0.00933702059659,0.0411776089521,1.76072619048,2.84229755085,1,0.0265398245365,147901.0,2.89421484375
2019-04-12 15:03:100.0233545058271,0.00821692706008,0.0516020774148,0.0413271882102,1.76955952381,2.84231770072,1,0.146601048401,148643.0,2.89421484375
2019-04-12 15:03:130.0233462485382,0.00821389058537,0.0516282315341,0.0413239716386,1.77004761905,2.84236381231,1,0.146452554022,148684.0,2.89277636719
2019-04-12 15:03:170.0233678662195,0.0082218549833,0.0516282315341,0.0412323217554,1.76448809524,2.84223908695,1,0.146675352025,148217.0,2.89277636719
2019-04-12 15:03:210.0233330480721,0.00820987863325,0.0516282315341,0.0414028271577,1.77442857143,2.84214382006,1,0.146972416029,149052.0,2.89277636719
2019-04-12 15:03:240.0233474020329,0.00821446011474,0.0515497691761,0.0412601403521,1.76722619048,2.84230689367,1,0.146081675481,148447.0,2.88702246094
