timestamp,time,energy,avg_power,set_freq,meas_freq,success,fail,total,voltage
2019-05-16 01:20:46,3.57339285714,0.0470915685741,0.0131783910857,87000000,81428480,1000000,0,1000000,1000
2019-05-16 01:20:51,3.57275,0.047045952007,0.013167994404,87000000,81494016,1000000,0,1000000,1000
2019-05-16 01:20:56,3.57258333333,0.047043981908,0.0131680572624,87000000,81526784,1000000,0,1000000,1000
2019-05-16 01:21:02,3.57186904762,0.0470783451968,0.0131803110834,87000000,81690624,1000000,0,1000000,1000
2019-05-16 01:21:07,3.57497619048,0.0470750758938,0.0131679410955,87000000,81494016,1000000,0,1000000,1000
2019-05-16 01:21:12,3.57405952381,0.0470566311973,0.0131661576658,87000000,81494016,1000000,0,1000000,1000
2019-05-16 01:21:18,3.57498809524,0.0470930319354,0.0131729199317,87000000,81526784,1000000,0,1000000,1000
2019-05-16 01:21:23,3.57585714286,0.0471076002504,0.0131737925673,87000000,81690624,1000000,0,1000000,1000
2019-05-16 01:21:28,3.57596428571,0.0470883485283,0.0131680142099,87000000,81461248,1000000,0,1000000,1000
2019-05-16 01:21:34,3.57155952381,0.0470401807079,0.0131707676701,87000000,81690624,1000000,0,1000000,1000
2019-05-16 01:21:39,3.24714285714,0.0532332394795,0.0163938704952,87000000,87195648,1000000,0,1000000,1050
2019-05-16 01:21:43,3.24713095238,0.0532205220597,0.0163900140894,87000000,87130112,1000000,0,1000000,1050
2019-05-16 01:21:48,3.24592857143,0.053209561195,0.016392708596,87000000,87097344,1000000,0,1000000,1050
2019-05-16 01:21:53,3.2439047619,0.0532187327586,0.0164057630124,87000000,87359488,1000000,0,1000000,1050
2019-05-16 01:21:58,3.24182142857,0.053192491932,0.0164082115885,87000000,87195648,1000000,0,1000000,1050
2019-05-16 01:22:02,3.24220238095,0.0532019650245,0.0164092054639,87000000,87392256,1000000,0,1000000,1050
2019-05-16 01:22:07,3.24230952381,0.0531954347173,0.0164066491267,87000000,87261184,1000000,0,1000000,1050
