timestamp,time,energy,avg_power,set_freq,meas_freq,success,fail,total,voltage
2019-05-16 04:26:10,2.86397619048,0.0444321309008,0.015514141161,121000000,115113984,1000000,0,1000000,1000
2019-05-16 04:26:15,2.86380952381,0.044430795778,0.0155145778407,121000000,115310592,1000000,0,1000000,1000
2019-05-16 04:26:20,2.86375,0.0444198937,0.0155110933915,121000000,115277824,1000000,0,1000000,1000
2019-05-16 04:26:24,2.86411904762,0.0444189789033,0.0155087753563,121000000,115441664,1000000,0,1000000,1000
2019-05-16 04:26:29,2.86369047619,0.0443824302741,0.0154983335815,121000000,115212288,1000000,0,1000000,1000
2019-05-16 04:26:33,2.86147619048,0.0443709189732,0.0155063037466,121000000,115343360,1000000,0,1000000,1000
2019-05-16 04:26:38,2.86151190476,0.0443868175855,0.015511666232,121000000,115146752,1000000,0,1000000,1000
2019-05-16 04:26:43,2.86196428571,0.0443691907721,0.0155030553643,121000000,115015680,1000000,0,1000000,1000
2019-05-16 04:26:47,2.86205952381,0.0443669199482,0.0155017460605,121000000,115048448,1000000,0,1000000,1000
2019-05-16 04:26:52,2.86479761905,0.0444072265048,0.0155009995155,121000000,114851840,1000000,0,1000000,1000
2019-05-16 04:26:56,2.76357142857,0.0444213848662,0.016073905095,122000000,122486784,1000000,0,1000000,1000
2019-05-16 04:27:01,2.76233333333,0.0443927375934,0.0160707388416,122000000,122355712,1000000,0,1000000,1000
2019-05-16 04:27:05,2.76238095238,0.0443905575023,0.0160696726004,122000000,122388480,1000000,0,1000000,1000
2019-05-16 04:27:10,2.76097619048,0.0443788511712,0.0160736087925,122000000,122322944,1000000,0,1000000,1000
2019-05-16 04:27:14,2.76142857143,0.0443628664181,0.0160651870112,122000000,122290176,1000000,0,1000000,1000
2019-05-16 04:27:19,2.76327380952,0.0443739219996,0.0160584600218,122000000,122454016,1000000,0,1000000,1000
2019-05-16 04:27:23,2.7640952381,0.0443868379073,0.0160583605425,122000000,122519552,1000000,0,1000000,1000
2019-05-16 04:27:28,2.76273809524,0.0443774632883,0.0160628556738,122000000,122257408,1000000,0,1000000,1000
2019-05-16 04:27:33,2.76341666667,0.0443553120485,0.016050895467,122000000,122224640,1000000,0,1000000,1000
2019-05-16 04:27:37,2.76194047619,0.0443856029703,0.0160704415439,122000000,122355712,1000000,0,1000000,1000
2019-05-16 04:27:42,2.76035714286,0.0444535732137,0.0161042832188,123000000,122847232,1000000,0,1000000,1000
2019-05-16 04:27:46,2.76048809524,0.0444281456194,0.0160943079943,123000000,122650624,1000000,0,1000000,1000
2019-05-16 04:27:51,2.76063095238,0.0444392040799,0.0160974809188,123000000,123011072,1000000,0,1000000,1000
2019-05-16 04:27:55,2.76083333333,0.0444604025045,0.0161039791746,123000000,122781696,1000000,0,1000000,1000
2019-05-16 04:28:00,2.76083333333,0.0444279588097,0.0160922277608,123000000,122912768,1000000,0,1000000,1000
2019-05-16 04:28:04,2.76089285714,0.0444333989331,0.0160938512402,123000000,122617856,1000000,0,1000000,1000
2019-05-16 04:28:09,2.7603452381,0.0444428152445,0.0161004553456,123000000,122978304,1000000,0,1000000,1000
2019-05-16 04:28:13,2.76086904762,0.0444430433427,0.0160974832838,123000000,122748928,1000000,0,1000000,1000
2019-05-16 04:28:18,2.76116666667,0.0444235064085,0.016088672569,123000000,122716160,1000000,0,1000000,1000
2019-05-16 04:28:22,2.76042857143,0.0444534272404,0.0161038136254,123000000,122978304,1000000,0,1000000,1000
2019-05-16 04:28:27,2.74097619048,0.0443432666308,0.0161779101858,124000000,124157952,1000000,0,1000000,1000
2019-05-16 04:28:31,2.74142857143,0.044344381483,0.0161756472319,124000000,124026880,1000000,0,1000000,1000
2019-05-16 04:28:36,2.74182142857,0.0443399202053,0.0161717024104,124000000,124256256,1000000,0,1000000,1000
2019-05-16 04:28:40,2.74111904762,0.0443645431159,0.0161848290225,124000000,124223488,1000000,0,1000000,1000
2019-05-16 04:28:45,2.74138095238,0.0443608128411,0.0161819220355,124000000,124026880,1000000,0,1000000,1000
2019-05-16 04:28:49,2.74121428571,0.0443772375992,0.0161888976832,124000000,124223488,1000000,0,1000000,1000
2019-05-16 04:28:54,2.74135714286,0.0443486842397,0.016177638275,124000000,124190720,1000000,0,1000000,1000
2019-05-16 04:28:58,2.74152380952,0.044340093223,0.0161735211159,124000000,124190720,1000000,0,1000000,1000
2019-05-16 04:29:03,2.74289285714,0.0443671833323,0.0161753249737,124000000,124289024,1000000,0,1000000,1000
2019-05-16 04:29:07,2.74303571429,0.0443654951334,0.0161738671146,124000000,124190720,1000000,0,1000000,1000
2019-05-16 04:29:12,2.73297619048,0.0443918007349,0.0162430250544,125000000,125206528,1000000,0,1000000,1000
2019-05-16 04:29:16,2.73295238095,0.0444037474994,0.0162475379406,125000000,124911616,1000000,0,1000000,1000
2019-05-16 04:29:21,2.73344047619,0.0444249895195,0.0162524078744,125000000,125239296,1000000,0,1000000,1000
2019-05-16 04:29:25,2.73339285714,0.0444464853154,0.0162605551556,125000000,125370368,1000000,0,1000000,1000
2019-05-16 04:29:29,2.7328452381,0.044418786972,0.016253678164,125000000,125140992,1000000,0,1000000,1000
2019-05-16 04:29:34,2.73320238095,0.0444314710935,0.0162561950784,125000000,125075456,1000000,0,1000000,1000
2019-05-16 04:29:38,2.73246428571,0.044425021699,0.0162582259286,125000000,125140992,1000000,0,1000000,1000
2019-05-16 04:29:43,2.73280952381,0.0444239713418,0.0162557876627,125000000,125108224,1000000,0,1000000,1000
2019-05-16 04:29:47,2.73260714286,0.0444081304283,0.0162511945943,125000000,125042688,1000000,0,1000000,1000
2019-05-16 04:29:52,2.73382142857,0.0444492547552,0.0162590190751,125000000,125108224,1000000,0,1000000,1000
2019-05-16 04:29:56,2.71770238095,0.0443681635095,0.0163256152773,126000000,126189568,1000000,0,1000000,1000
2019-05-16 04:30:01,2.71719047619,0.0443919367012,0.0163374401206,126000000,126320640,1000000,0,1000000,1000
2019-05-16 04:30:05,2.71748809524,0.0443812453647,0.016331716574,126000000,126386176,1000000,0,1000000,1000
2019-05-16 04:30:10,2.71641666667,0.0443645983039,0.0163320299306,126000000,126058496,1000000,0,1000000,1000
2019-05-16 04:30:14,2.71676190476,0.0443509332925,0.0163249246151,126000000,126484480,1000000,0,1000000,1000
2019-05-16 04:30:19,2.71705952381,0.0444058163564,0.0163433358626,126000000,126222336,1000000,0,1000000,1000
2019-05-16 04:30:23,2.71711904762,0.0443987186544,0.0163403656138,126000000,126386176,1000000,0,1000000,1000
2019-05-16 04:30:28,2.71686904762,0.0443759235309,0.0163334789985,126000000,126025728,1000000,0,1000000,1000
2019-05-16 04:30:32,2.7168452381,0.0443778221457,0.0163343209703,126000000,126025728,1000000,0,1000000,1000
2019-05-16 04:30:37,2.71728571429,0.0443764609212,0.0163311722017,126000000,126287872,1000000,0,1000000,1000
2019-05-16 04:30:41,2.70926190476,0.0443522519579,0.0163706033293,127000000,126746624,1000000,0,1000000,1000
2019-05-16 04:30:46,2.70854761905,0.0443609588117,0.0163781350934,127000000,127172608,1000000,0,1000000,1000
2019-05-16 04:30:50,2.70880952381,0.044353124312,0.0163736593224,127000000,126877696,1000000,0,1000000,1000
2019-05-16 04:30:54,2.70880952381,0.0443403429011,0.0163689408618,127000000,126746624,1000000,0,1000000,1000
2019-05-16 04:30:59,2.70836904762,0.0443401217669,0.0163715213796,127000000,127008768,1000000,0,1000000,1000
2019-05-16 04:31:03,2.70905952381,0.0443724828213,0.016379294154,127000000,126812160,1000000,0,1000000,1000
2019-05-16 04:31:08,2.70967857143,0.0443821410431,0.0163791165163,127000000,127074304,1000000,0,1000000,1000
2019-05-16 04:31:12,2.71010714286,0.0443892949857,0.0163791660793,127000000,127041536,1000000,0,1000000,1000
2019-05-16 04:31:17,2.70997619048,0.0443812331675,0.0163769826921,127000000,126877696,1000000,0,1000000,1000
2019-05-16 04:31:21,2.71083333333,0.0443794351112,0.0163711411415,127000000,126713856,1000000,0,1000000,1000
2019-05-16 04:31:26,2.696,0.044386641206,0.0164638876877,128000000,128221184,1000000,0,1000000,1000
2019-05-16 04:31:30,2.69623809524,0.0443871284205,0.0164626145217,128000000,127991808,1000000,0,1000000,1000
2019-05-16 04:31:35,2.69591666667,0.044371938023,0.0164589427305,128000000,127926272,1000000,0,1000000,1000
2019-05-16 04:31:39,2.69610714286,0.0443807613811,0.0164610525582,128000000,128286720,1000000,0,1000000,1000
2019-05-16 04:31:43,2.69586904762,0.0443748415085,0.0164603104693,128000000,128319488,1000000,0,1000000,1000
2019-05-16 04:31:48,2.69539285714,0.0443454301288,0.0164523067616,128000000,128155648,1000000,0,1000000,1000
2019-05-16 04:31:52,2.69575,0.0443985526501,0.0164698331262,128000000,128286720,1000000,0,1000000,1000
2019-05-16 04:31:57,2.69585714286,0.044367244921,0.0164575652826,128000000,128417792,1000000,0,1000000,1000
2019-05-16 04:32:01,2.69507142857,0.0443735875464,0.0164647166958,128000000,128614400,1000000,0,1000000,1000
2019-05-16 04:32:06,2.69545238095,0.0443801707524,0.0164648320505,128000000,127860736,1000000,0,1000000,1000
2019-05-16 04:32:10,2.67613095238,0.0442540463704,0.0165365773043,129000000,129957888,1000000,0,1000000,1000
2019-05-16 04:32:15,2.67583333333,0.0442857771307,0.0165502748542,129000000,129662976,1000000,0,1000000,1000
2019-05-16 04:32:19,2.6760952381,0.0442452944001,0.0165335275704,129000000,129400832,1000000,0,1000000,1000
2019-05-16 04:32:23,2.67605952381,0.0442696435541,0.0165428471079,129000000,129826816,1000000,0,1000000,1000
2019-05-16 04:32:28,2.67604761905,0.044249408254,0.0165353590643,129000000,129794048,1000000,0,1000000,1000
2019-05-16 04:32:32,2.67623809524,0.0442691558052,0.0165415610382,129000000,129466368,1000000,0,1000000,1000
2019-05-16 04:32:37,2.67572619048,0.0442664132218,0.0165437006893,129000000,129695744,1000000,0,1000000,1000
2019-05-16 04:32:41,2.67596428571,0.0442575688338,0.0165389235836,129000000,129531904,1000000,0,1000000,1000
2019-05-16 04:32:46,2.67589285714,0.0442706258937,0.0165442445782,129000000,129499136,1000000,0,1000000,1000
2019-05-16 04:32:50,2.67572619048,0.0442676754258,0.0165441724132,129000000,129433600,1000000,0,1000000,1000
2019-05-16 04:32:54,2.67178571429,0.0443479726694,0.0165986263166,130000000,130187264,1000000,0,1000000,1000
2019-05-16 04:32:59,2.67328571429,0.0443798847887,0.0166012501214,130000000,130154496,1000000,0,1000000,1000
2019-05-16 04:33:03,2.67316666667,0.0443943212437,0.0166073899534,130000000,130580480,1000000,0,1000000,1000
2019-05-16 04:33:08,2.67391666667,0.044398326381,0.0166042296435,130000000,130023424,1000000,0,1000000,1000
2019-05-16 04:33:12,2.67361904762,0.0443959989076,0.0166052074424,130000000,130383872,1000000,0,1000000,1000
2019-05-16 04:33:17,2.67271428571,0.0443701894899,0.0166011719723,130000000,130449408,1000000,0,1000000,1000
2019-05-16 04:33:21,2.67127380952,0.0443630714119,0.0166074594277,130000000,130383872,1000000,0,1000000,1000
2019-05-16 04:33:25,2.67182142857,0.0443854802435,0.0166124426464,130000000,130547712,1000000,0,1000000,1000
2019-05-16 04:33:30,2.6715952381,0.044376764136,0.0166105866275,130000000,130252800,1000000,0,1000000,1000
