timestamp,time,energy,avg_power,set_freq,meas_freq,success,fail,total,voltage
2019-05-16 16:07:40,2.87044047619,0.0436841907237,0.0152186366817,121000000,114589696,1000000,0,1000000,1000
2019-05-16 16:07:45,2.87038095238,0.0436928126398,0.0152219560277,121000000,114262016,1000000,0,1000000,1000
2019-05-16 16:07:50,2.87030952381,0.0436845557072,0.0152194581612,121000000,114589696,1000000,0,1000000,1000
2019-05-16 16:07:55,2.8710952381,0.0436847089814,0.0152153465346,121000000,114524160,1000000,0,1000000,1000
2019-05-16 16:07:59,2.87060714286,0.0436759962348,0.0152148984731,121000000,114589696,1000000,0,1000000,1000
2019-05-16 16:08:04,2.87063095238,0.0437028159139,0.01522411506,121000000,114556928,1000000,0,1000000,1000
2019-05-16 16:08:09,2.87060714286,0.0436930191384,0.0152208285439,121000000,114425856,1000000,0,1000000,1000
2019-05-16 16:08:14,2.86969047619,0.0436847820305,0.0152228201588,121000000,114622464,1000000,0,1000000,1000
2019-05-16 16:08:18,2.86813095238,0.0437009273926,0.0152367266761,121000000,114556928,1000000,0,1000000,1000
2019-05-16 16:08:23,2.86811904762,0.0437071370293,0.0152389549749,121000000,114524160,1000000,0,1000000,1000
2019-05-16 16:08:28,2.76180952381,0.0435070543801,0.0157530973824,122000000,122257408,1000000,0,1000000,1000
2019-05-16 16:08:32,2.76201190476,0.0435169148422,0.0157555131342,122000000,122224640,1000000,0,1000000,1000
2019-05-16 16:08:37,2.76282142857,0.0435255170667,0.0157540102363,122000000,121929728,1000000,0,1000000,1000
2019-05-16 16:08:42,2.76205952381,0.0435051773949,0.0157509919753,122000000,121929728,1000000,0,1000000,1000
2019-05-16 16:08:46,2.7615,0.0435120900929,0.015756686617,122000000,121995264,1000000,0,1000000,1000
2019-05-16 16:08:51,2.7613452381,0.0435113451774,0.0157572999483,122000000,121929728,1000000,0,1000000,1000
2019-05-16 16:08:56,2.7611547619,0.0435109845348,0.0157582563408,122000000,121733120,1000000,0,1000000,1000
2019-05-16 16:09:00,2.76145238095,0.0435136704428,0.0157575306179,122000000,122257408,1000000,0,1000000,1000
2019-05-16 16:09:05,2.7621547619,0.0434905146847,0.015745140455,122000000,122388480,1000000,0,1000000,1000
2019-05-16 16:09:10,2.76066666667,0.0435106094999,0.0157609066046,122000000,122093568,1000000,0,1000000,1000
2019-05-16 16:09:14,2.75902380952,0.043609081218,0.0158059821983,123000000,122814464,1000000,0,1000000,1000
2019-05-16 16:09:19,2.75952380952,0.0436206299018,0.0158073033294,123000000,122716160,1000000,0,1000000,1000
2019-05-16 16:09:24,2.75908333333,0.0436087007727,0.0158055033155,123000000,122781696,1000000,0,1000000,1000
2019-05-16 16:09:28,2.75891666667,0.0436135878769,0.0158082295141,123000000,122847232,1000000,0,1000000,1000
2019-05-16 16:09:33,2.75897619048,0.0436263033202,0.0158124972121,123000000,122978304,1000000,0,1000000,1000
2019-05-16 16:09:38,2.75842857143,0.0436098801642,0.015809682591,123000000,122880000,1000000,0,1000000,1000
2019-05-16 16:09:42,2.75744047619,0.0435944180281,0.015809740375,123000000,122781696,1000000,0,1000000,1000
2019-05-16 16:09:47,2.75723809524,0.0436281138317,0.0158231216619,123000000,122880000,1000000,0,1000000,1000
2019-05-16 16:09:52,2.75847619048,0.0435982243519,0.0158051842182,123000000,123011072,1000000,0,1000000,1000
2019-05-16 16:09:56,2.75789285714,0.0436239823769,0.0158178669864,123000000,122945536,1000000,0,1000000,1000
2019-05-16 16:10:01,2.75294047619,0.0435997741347,0.0158375288212,124000000,123076608,1000000,0,1000000,1000
2019-05-16 16:10:05,2.75270238095,0.0436188783334,0.015845838851,124000000,123437056,1000000,0,1000000,1000
2019-05-16 16:10:10,2.75075,0.0435633852556,0.0158369118443,124000000,123174912,1000000,0,1000000,1000
2019-05-16 16:10:15,2.75138095238,0.0435933336901,0.0158441649647,124000000,123207680,1000000,0,1000000,1000
2019-05-16 16:10:19,2.75219047619,0.0435938928838,0.0158397077749,124000000,123600896,1000000,0,1000000,1000
2019-05-16 16:10:24,2.75158333333,0.0435992236882,0.0158451401998,124000000,123666432,1000000,0,1000000,1000
2019-05-16 16:10:29,2.75139285714,0.0435851083785,0.0158411069017,124000000,123142144,1000000,0,1000000,1000
2019-05-16 16:10:33,2.75067857143,0.0436037413525,0.0158519944153,124000000,123404288,1000000,0,1000000,1000
2019-05-16 16:10:38,2.75020238095,0.0435815012601,0.0158466524362,124000000,123535360,1000000,0,1000000,1000
