avg_power,avg_current,peak_current,energy,time,avg_voltage,version,peak_power,n_samples,peak_voltage
2019-04-05 18:52:270.0219288742959,0.00771394487747,0.00889240056818,0.0434233480343,1.98019047619,2.84277614436,1,0.0252632318583,166336.0,2.88989941406
2019-04-05 18:52:310.0221974523059,0.00780849167831,0.0089185546875,0.0419196244244,1.88848809524,2.84275097414,1,0.0253503646133,158633.0,2.88989941406
2019-04-05 18:52:350.021837483646,0.007682240793,0.0516020774148,0.0441772294158,2.023,2.84265930944,1,0.146823733538,169932.0,2.8884609375
2019-04-05 18:52:380.0217999346701,0.00766893223665,0.0516282315341,0.0443270528753,2.03335714286,2.84269648472,1,0.146675352025,170802.0,2.88989941406
2019-04-05 18:52:420.0219135708469,0.00770807628433,0.0516282315341,0.0440705388557,2.01110714286,2.84300429304,1,0.146675352025,168933.0,2.88989941406
2019-04-05 18:52:460.0218305735071,0.00767858659161,0.051706693892,0.0443194427605,2.0301547619,2.84311304674,1,0.147195778363,170533.0,2.89277636719
2019-04-05 18:52:500.0218694867512,0.00769321064355,0.0516543856534,0.043942047308,2.00928571429,2.84276834058,1,0.146898262894,168780.0,2.88989941406
2019-04-05 18:52:530.0217680988459,0.00765727820926,0.00884009232955,0.0444343909133,2.04126190476,2.84281465486,1,0.0251400571434,171466.0,2.89133789063
2019-04-05 18:52:570.0218141078414,0.00767397759272,0.0516805397727,0.0440042493513,2.01723809524,2.84267650226,1,0.146749618026,169448.0,2.88558398438
2019-04-05 18:53:010.0218924998798,0.00770118877498,0.0089185546875,0.0437391297598,1.9979047619,2.84275946123,1,0.0253375354815,167824.0,2.89133789063
2019-04-05 18:53:050.0219420439811,0.0077187369849,0.0516543856534,0.0433574789066,1.976,2.84276657479,1,0.146823959271,165984.0,2.89133789063
2019-04-05 18:53:080.0218068641045,0.00767143799565,0.0516282315341,0.0442443100294,2.02891666667,2.84267218655,1,0.146526820023,170429.0,2.88989941406
2019-04-05 18:53:120.0218191070419,0.00767558050259,0.0516282315341,0.0445234464266,2.04057142857,2.84273087231,1,0.146749618026,171408.0,2.8884609375
2019-04-05 18:53:160.0217967766221,0.00766711517739,0.0516543856534,0.0443265996008,2.03363095238,2.8429597239,1,0.146749655648,170825.0,2.8884609375
2019-04-05 18:53:200.021851571045,0.00768592281977,0.0517590021307,0.0438469982661,2.00658333333,2.84313189565,1,0.147121324252,168553.0,2.8884609375
2019-04-05 18:53:230.0217821313412,0.00766229289732,0.05178515625,0.0443313048789,2.03521428571,2.84283644725,1,0.14727015723,170958.0,2.89421484375
2019-04-05 18:53:270.0219911888884,0.00773534902287,0.00886624644886,0.0430061260701,1.95560714286,2.84296559929,1,0.0252144360107,164271.0,2.88989941406
2019-04-05 18:53:310.0219257015356,0.00771256528712,0.0516020774148,0.0435112936772,1.98448809524,2.84292310161,1,0.146749505159,166697.0,2.88989941406
2019-04-05 18:53:350.0219434995655,0.0077184495273,0.00886624644886,0.0433587877486,1.97592857143,2.84300937506,1,0.0251889282352,165978.0,2.88989941406
2019-04-05 18:53:380.021887283414,0.00769800688048,0.00878778409091,0.0436161445862,1.99276190476,2.84325972986,1,0.0249912994088,167392.0,2.89133789063
2019-04-05 18:53:420.0220036001566,0.00773995722479,0.0516282315341,0.0433007275796,1.96789285714,2.84292646198,1,0.146898150028,165303.0,2.88702246094
2019-04-05 18:53:460.0219042071141,0.00770550651978,0.0516543856534,0.0436185777665,1.99133333333,2.84273786368,1,0.146823959271,167272.0,2.8884609375
2019-04-05 18:53:500.0218008231137,0.00766816141378,0.00884009232955,0.0440669899875,2.0213452381,2.84304908817,1,0.0251273408777,169793.0,2.89133789063
2019-04-05 18:53:530.0221035793847,0.00777468805138,0.00886624644886,0.042331249038,1.91513095238,2.84303731868,1,0.0252144360107,160871.0,2.89133789063
2019-04-05 18:53:570.0217848278445,0.0076621719039,0.00886624644886,0.0442480974705,2.03114285714,2.84318385573,1,0.0252144360107,170616.0,2.88702246094
2019-04-05 18:54:010.0221455685733,0.00778950294637,0.00894470880682,0.0419624251561,1.8948452381,2.84301835606,1,0.0254633061205,159167.0,2.88989941406
2019-04-05 18:54:040.0218676892082,0.00769216002156,0.0516543856534,0.0435583542657,1.9919047619,2.84292379199,1,0.146898262894,167320.0,2.89133789063
2019-04-05 18:54:080.0218676969398,0.00769220736669,0.0516282315341,0.0437137865125,1.99901190476,2.84290789184,1,0.146972416029,167917.0,2.89277636719
2019-04-05 18:54:120.0220262137144,0.00774742116966,0.00884009232955,0.0429117842186,1.94821428571,2.84305691251,1,0.0251273408777,163650.0,2.8884609375
2019-04-05 18:54:150.0221583420981,0.00779441974953,0.0516805397727,0.0421638957455,1.9028452381,2.84291703028,1,0.146898300516,159839.0,2.88989941406
2019-04-05 18:54:190.021896495074,0.0077025266629,0.0516282315341,0.0435320569151,1.98808333333,2.84283679603,1,0.146823884027,166999.0,2.89133789063
2019-04-05 18:54:230.0219316462763,0.00771482812675,0.0515759232955,0.0431750566051,1.96861904762,2.84286097646,1,0.146749317049,165364.0,2.89133789063
2019-04-05 18:54:260.0217763903038,0.00765946387047,0.00881393821023,0.0442019244328,2.02980952381,2.84308581147,1,0.0250656782761,170504.0,2.88989941406
2019-04-05 18:54:300.0220879940836,0.00776921798131,0.00899701704545,0.0423479437046,1.91723809524,2.84303090761,1,0.0255992723452,161048.0,2.88989941406
2019-04-05 18:54:340.0217458675644,0.00764884012016,0.00886624644886,0.0444519187336,2.0441547619,2.84304634859,1,0.0251889282352,171709.0,2.88989941406
2019-04-05 18:54:380.0219346859801,0.00771521102631,0.0516543856534,0.0433946426851,1.97835714286,2.84311423241,1,0.146675352025,166182.0,2.88989941406
2019-04-05 18:54:410.0222256944855,0.00781758529738,0.0516282315341,0.0419221578568,1.88620238095,2.84310804785,1,0.146823884027,158441.0,2.8884609375
2019-04-05 18:54:450.0221713692681,0.00779829965944,0.0516543856534,0.0419490224898,1.89203571429,2.84317344028,1,0.146898262894,158931.0,2.88989941406
2019-04-05 18:54:490.0222027602011,0.00780949915255,0.0516543856534,0.041692290242,1.87779761905,2.84311710302,1,0.146823959271,157735.0,2.8884609375
2019-04-05 18:54:520.0221469491422,0.00778992781848,0.0516282315341,0.0419747963242,1.89528571429,2.84309495716,1,0.146675352025,159204.0,2.89133789063
2019-04-05 18:54:560.0220505070954,0.00775603649114,0.0516543856534,0.0423813371435,1.92201190476,2.84308428972,1,0.146601048401,161449.0,2.88702246094
2019-04-05 18:54:590.0220222399153,0.00774608181461,0.00886624644886,0.0426190641351,1.93527380952,2.84303448954,1,0.0251889282352,162563.0,2.88989941406
2019-04-05 18:55:030.0219592744142,0.00772398547121,0.00886624644886,0.042995997883,1.95798809524,2.84301701303,1,0.0251889282352,164471.0,2.88989941406
2019-04-05 18:55:070.0221752639676,0.00779877929707,0.0516282315341,0.0416908162153,1.88005952381,2.843498382,1,0.146749618026,157925.0,2.89277636719
2019-04-05 18:55:100.022022162276,0.00774497533806,0.00897086292614,0.0428178998481,1.94430952381,2.84343098951,1,0.0255119514798,163322.0,2.88702246094
2019-04-05 18:55:140.022225152471,0.00781581718335,0.00897086292614,0.0417520655979,1.8785952381,2.84363010741,1,0.0255119514798,157802.0,2.88989941406
2019-04-05 18:55:180.0221970806997,0.00780531104011,0.00886624644886,0.041726812202,1.87983333333,2.84386251605,1,0.0252271898984,157906.0,2.89133789063
2019-04-05 18:55:210.0221629860183,0.00779467147799,0.0516543856534,0.0417421372499,1.88341666667,2.84342279251,1,0.147195477386,158207.0,2.89133789063
2019-04-05 18:55:250.0220943419554,0.00776995879699,0.0516282315341,0.0420431654903,1.90289285714,2.8436305643,1,0.146675352025,159843.0,2.89133789063
2019-04-05 18:55:290.0222088465772,0.00781092899216,0.0516282315341,0.0415075410797,1.86896428571,2.84337585329,1,0.146823884027,156993.0,2.89133789063
2019-04-05 18:55:320.0221763947359,0.00779963293033,0.0516020774148,0.041642781234,1.87779761905,2.84333170491,1,0.146749505159,157735.0,2.88989941406
2019-04-05 18:55:360.0221816996034,0.00780117088733,0.00894470880682,0.0415999291311,1.87541666667,2.84339914227,1,0.0254375726125,157535.0,2.88989941406
2019-04-05 18:55:390.022232232376,0.00781803435964,0.00889240056818,0.0416687615308,1.87425,2.84372922928,1,0.0253308011278,157437.0,2.89133789063
2019-04-05 18:55:430.0221847507189,0.00780165552031,0.00886624644886,0.0416877876426,1.87911904762,2.84361358781,1,0.0252016821229,157846.0,2.8884609375
2019-04-05 18:55:470.0221874389317,0.00780261847129,0.00889240056818,0.0415126982412,1.871,2.84360809895,1,0.0252888148779,157164.0,2.88989941406
2019-04-05 18:55:500.0221813750785,0.00779985888691,0.0516282315341,0.0414870933165,1.87035714286,2.84389065085,1,0.146823884027,157110.0,2.89133789063
2019-04-05 18:55:540.0221435566252,0.00778674669118,0.0516020774148,0.0414854261099,1.87347619048,2.84382130014,1,0.146823733538,157372.0,2.88989941406
2019-04-05 18:55:570.0221477446523,0.00778831821678,0.00889240056818,0.041635914301,1.87991666667,2.84373177965,1,0.0252632318583,157913.0,2.89277636719
2019-04-05 18:56:010.0221298396232,0.00778257608139,0.0516543856534,0.0416952523548,1.88411904762,2.8435822611,1,0.146898262894,158266.0,2.89133789063
2019-04-05 18:56:050.0221804286721,0.00780026279564,0.0516805397727,0.0415809102839,1.87466666667,2.84362031844,1,0.146749618026,157472.0,2.89421484375
2019-04-05 18:56:080.022194214616,0.00780533098806,0.0516805397727,0.0415993562618,1.87433333333,2.84354039453,1,0.146898300516,157444.0,2.89133789063
2019-04-05 18:56:120.0221418874157,0.00778646842789,0.0516805397727,0.0419478057091,1.8945,2.84370516962,1,0.146823959271,159138.0,2.89277636719
2019-04-05 18:56:160.0221676189654,0.00779581226561,0.0089185546875,0.0417155003895,1.88182142857,2.84354767753,1,0.0253503646133,158073.0,2.8884609375
2019-04-05 18:56:190.0222269780787,0.00781605865962,0.0516805397727,0.0414130938707,1.86319047619,2.84382984648,1,0.146898300516,156508.0,2.88989941406
2019-04-05 18:56:230.0221467060238,0.00778791885862,0.00897086292614,0.0417151663546,1.88358333333,2.84374415511,1,0.0254990471037,158221.0,2.89277636719
2019-04-05 18:56:260.0221594005366,0.00779281964744,0.0516543856534,0.0416309185486,1.87870238095,2.84363767748,1,0.146972566517,157811.0,2.89133789063
2019-04-05 18:56:300.0221441928345,0.00778738080637,0.0516282315341,0.0417262498337,1.88429761905,2.84367053383,1,0.146898150028,158281.0,2.89133789063
2019-04-05 18:56:340.0221901136393,0.00780362941693,0.0516020774148,0.0418061740964,1.884,2.84363458978,1,0.147566017328,158256.0,2.89133789063
2019-04-05 18:56:370.0222465273506,0.00782345818483,0.0089185546875,0.0414654082646,1.8639047619,2.84358695149,1,0.0253503646133,156568.0,2.8884609375
2019-04-05 18:56:410.0222243374622,0.00781567236115,0.00881393821023,0.0415499863383,1.86957142857,2.84358045776,1,0.025040320989,157044.0,2.89133789063
2019-04-05 18:56:450.0221696250486,0.00779675568278,0.00884009232955,0.0416730887611,1.87973809524,2.84346063002,1,0.0251273408777,157898.0,2.89277636719
2019-04-05 18:56:480.0221877391032,0.00780360703962,0.0516282315341,0.0414165847131,1.86664285714,2.84333722366,1,0.145932692014,156798.0,2.88989941406
2019-04-05 18:56:520.022161685491,0.00779405327861,0.0089185546875,0.0415478837038,1.87476190476,2.84342809875,1,0.0253247063496,157480.0,2.8884609375
2019-04-05 18:56:550.0221967233142,0.00780657783588,0.0516543856534,0.0412938327656,1.86035714286,2.8434086745,1,0.146675352025,156270.0,2.8884609375
2019-04-05 18:56:590.0221633821561,0.00779491281019,0.00884009232955,0.0415690063325,1.87557142857,2.84333231903,1,0.0251400571434,157548.0,2.88989941406
2019-04-05 18:57:030.0221814107672,0.0078012533223,0.00886624644886,0.0415640028116,1.87382142857,2.84333151701,1,0.0251761743475,157401.0,2.88989941406
2019-04-05 18:57:060.0221798173867,0.00780052263838,0.00884009232955,0.0417331747312,1.88158333333,2.84339347126,1,0.0251400571434,158053.0,2.89277636719
2019-04-05 18:57:100.0221521177727,0.00779108290818,0.0516282315341,0.041512277559,1.87396428571,2.84333728759,1,0.146823884027,157413.0,2.89277636719
2019-04-05 18:57:130.0221484097592,0.0077891881953,0.00894470880682,0.0416295181717,1.87957142857,2.84350008083,1,0.0254375726125,157884.0,2.88989941406
2019-04-05 18:57:170.0221501487882,0.0077904315884,0.00886624644886,0.0415518332809,1.87591666667,2.84326977636,1,0.0252016821229,157577.0,2.88989941406
2019-04-05 18:57:210.0221386047984,0.0077864592332,0.00889240056818,0.0416250574529,1.88020238095,2.84323769606,1,0.0253016063877,157937.0,2.89133789063
2019-04-05 18:57:240.0221141816025,0.00777780261723,0.0089185546875,0.0416723323815,1.88441666667,2.84326060716,1,0.0253375354815,158291.0,2.89133789063
2019-04-05 18:57:280.0221217002208,0.00778030482735,0.00889240056818,0.0416546348086,1.88297619048,2.84331379082,1,0.0252888148779,158170.0,2.88989941406
2019-04-05 18:57:320.0221302267585,0.00778258234073,0.00899701704545,0.0416825455547,1.88351190476,2.84357573186,1,0.0255604463508,158215.0,2.8884609375
2019-04-05 18:57:350.0221636894823,0.00779421813242,0.0089185546875,0.0417268393987,1.88266666667,2.84362374566,1,0.0253503646133,158144.0,2.89133789063
2019-04-05 18:57:390.0221400969009,0.00778649557121,0.0515759232955,0.0418935440703,1.89220238095,2.843468093,1,0.146600935535,158945.0,2.88989941406
2019-04-05 18:57:420.0221022273838,0.00777303808021,0.00889240056818,0.0417963644698,1.89104761905,2.8434648241,1,0.0253016063877,158848.0,2.8884609375
2019-04-05 18:57:460.0221199497846,0.00777881634289,0.00889240056818,0.0417316552633,1.88660714286,2.84363336039,1,0.0252760233681,158475.0,2.88989941406
2019-04-05 18:57:500.0221339503235,0.00778403178472,0.0516282315341,0.0415364657774,1.8765952381,2.84357973689,1,0.146823884027,157634.0,2.89133789063
2019-04-05 18:57:530.0221120862327,0.00777636163154,0.00889240056818,0.0415875694212,1.88076190476,2.84351963506,1,0.0252888148779,157984.0,2.89133789063
2019-04-05 18:57:570.022147795757,0.00778931831778,0.00886624644886,0.0415872324899,1.87771428571,2.84337409814,1,0.0252399437861,157728.0,2.89133789063
2019-04-05 18:58:010.0221552688754,0.00779270938839,0.0516543856534,0.0415762083171,1.87658333333,2.8431481273,1,0.146823959271,157633.0,2.89133789063
2019-04-05 18:58:040.0221997556257,0.00780852766688,0.0516020774148,0.0415891279023,1.8734047619,2.84308492991,1,0.146823733538,157366.0,2.88989941406
2019-04-05 18:58:080.0221774247067,0.0078002259262,0.0516282315341,0.0416618764133,1.87857142857,2.84324858905,1,0.146749618026,157800.0,2.89277636719
2019-04-05 18:58:110.0221859301545,0.00780296872692,0.0516282315341,0.0415796025281,1.87414285714,2.84333963166,1,0.146898150028,157428.0,2.89277636719
2019-04-05 18:58:150.0222036177746,0.00780908458739,0.0516282315341,0.0415849971328,1.87289285714,2.84337678538,1,0.146823884027,157323.0,2.88989941406
2019-04-05 18:58:190.0221702987555,0.00779725142579,0.0089185546875,0.0416703961715,1.87955952381,2.84336797769,1,0.0253375354815,157883.0,2.88414550781
2019-04-05 18:58:220.0221702472059,0.00779752349499,0.00886624644886,0.041569741374,1.87502380952,2.8432587692,1,0.0252144360107,157502.0,2.89133789063
2019-04-05 18:58:260.0221803998248,0.00780126741685,0.00889240056818,0.0414860614009,1.87039285714,2.84319873727,1,0.0252632318583,157113.0,2.88702246094
2019-04-05 18:58:290.0221841993602,0.0078022854636,0.0089185546875,0.0416199348782,1.87610714286,2.84331270124,1,0.0253631937452,157593.0,2.88989941406
2019-04-05 18:58:330.0222268070481,0.00781779762673,0.0516805397727,0.0416342494641,1.8731547619,2.84317439133,1,0.146972641761,157345.0,2.88989941406
2019-04-05 18:58:370.022176292845,0.00780039035591,0.00884009232955,0.041598765325,1.87582142857,2.84299104109,1,0.0251400571434,157569.0,2.88989941406
2019-04-05 18:58:400.0221598539613,0.00779467885877,0.00881393821023,0.0416568321383,1.87983333333,2.84296499179,1,0.0250656782761,157906.0,2.88989941406
2019-04-05 18:58:440.0221652271211,0.00779673991507,0.00886624644886,0.0416260326617,1.87798809524,2.84290234374,1,0.0251889282352,157751.0,2.8884609375
2019-04-05 18:58:480.0220940747221,0.0077713315134,0.00886624644886,0.041977952898,1.89996428571,2.84304086225,1,0.0252144360107,159597.0,2.89277636719
2019-04-05 18:58:510.0221754940088,0.00780002306484,0.00894470880682,0.0415381322003,1.8731547619,2.84302210087,1,0.0254247058585,157345.0,2.88989941406
2019-04-05 18:58:550.0221645975287,0.0077966949835,0.0516805397727,0.041502681144,1.87247619048,2.8428914984,1,0.146823959271,157288.0,2.88702246094
2019-04-05 18:58:580.0221423448427,0.00778913483321,0.0516543856534,0.0417114328954,1.88378571429,2.84279282015,1,0.146823959271,158238.0,2.8884609375
2019-04-05 18:59:020.0220760109704,0.00776546078205,0.00881393821023,0.0423233923655,1.91716666667,2.84286389587,1,0.0250656782761,161042.0,2.8884609375
2019-04-05 18:59:060.0222082199861,0.00781168594066,0.00889240056818,0.0415135083598,1.86928571429,2.84296844287,1,0.0252760233681,157020.0,2.8884609375
2019-04-05 18:59:090.0220695362584,0.00776311194144,0.0089185546875,0.0420238125594,1.9041547619,2.84289102812,1,0.0253375354815,159949.0,2.8884609375
2019-04-05 18:59:130.0221392568872,0.00778814524583,0.0516020774148,0.0417554291769,1.88603571429,2.84275687607,1,0.146601048401,158427.0,2.88702246094
2019-04-05 18:59:170.022162998895,0.00779658031822,0.0516543856534,0.0414413779457,1.8698452381,2.84272771894,1,0.146898262894,157067.0,2.8884609375
2019-04-05 18:59:200.0221635112133,0.00779704364666,0.00899701704545,0.0415320453518,1.87389285714,2.84257224022,1,0.0255863303471,157407.0,2.8884609375
2019-04-05 18:59:240.0221414127267,0.00778907789925,0.00894470880682,0.0416493152801,1.88105952381,2.84264029396,1,0.0254118391046,158009.0,2.88989941406
2019-04-05 18:59:280.0219269706632,0.00771367550599,0.0516282315341,0.0430107970973,1.96154761905,2.84267621988,1,0.146823884027,164770.0,2.89277636719
2019-04-05 18:59:310.0222353802776,0.00782192195426,0.00889240056818,0.0415327785826,1.86786904762,2.84272009472,1,0.0252888148779,156901.0,2.88989941406
2019-04-05 18:59:350.0221642478475,0.00779724927138,0.00894470880682,0.0417255158734,1.88255952381,2.84259080488,1,0.0254247058585,158135.0,2.89133789063
2019-04-05 18:59:380.0222135487286,0.00781466950609,0.0516805397727,0.0414266816968,1.86492857143,2.84261588121,1,0.146823959271,156654.0,2.88989941406
2019-04-05 18:59:420.0220367177051,0.00775240873205,0.00886624644886,0.0423905122664,1.92363095238,2.84258239739,1,0.0252144360107,161585.0,2.89133789063
2019-04-05 18:59:460.0218634713305,0.00769157493026,0.0516543856534,0.0433427702361,1.98242857143,2.84259101553,1,0.146898262894,166524.0,2.88989941406
2019-04-05 18:59:490.022217162741,0.00781593887836,0.00886624644886,0.0413450819008,1.86095238095,2.84256469191,1,0.0252144360107,156320.0,2.8884609375
2019-04-05 18:59:530.021908095303,0.00770757187626,0.0089185546875,0.0431555572083,1.9698452381,2.84243103498,1,0.0253247063496,165467.0,2.8884609375
2019-04-05 18:59:570.0221615160872,0.00779662003609,0.0516020774148,0.0417319815852,1.88308333333,2.84252049998,1,0.146749505159,158179.0,2.88702246094
2019-04-05 19:00:000.0221358808145,0.00778753565065,0.0516282315341,0.042023388592,1.89842857143,2.84254565468,1,0.146675352025,159468.0,2.89421484375
2019-04-05 19:00:040.0218767055746,0.00769605000863,0.00878778409091,0.0434812545144,1.98755952381,2.84260687459,1,0.0249533763444,166955.0,2.88989941406
2019-04-05 19:00:080.0222128485537,0.00781466826657,0.0516543856534,0.0415002120651,1.86829761905,2.84252766233,1,0.146823959271,156937.0,2.89133789063
2019-04-05 19:00:110.0221930135729,0.00780768805406,0.00889240056818,0.0415749120933,1.87333333333,2.84247477244,1,0.0252888148779,157360.0,2.88558398438
2019-04-05 19:00:150.0221106634915,0.00777903927826,0.00881393821023,0.0418560124338,1.89302380952,2.84235690157,1,0.0250529996325,159014.0,2.88702246094
2019-04-05 19:00:190.0221791148196,0.00780285000628,0.00886624644886,0.04148603427,1.8705,2.84245448882,1,0.0252144360107,157122.0,2.88989941406
2019-04-05 19:00:220.0219966647488,0.00773832010942,0.0516282315341,0.0425996836666,1.93664285714,2.84263274615,1,0.146749618026,162678.0,2.89133789063
2019-04-05 19:00:260.021991961372,0.00773698358992,0.00886624644886,0.042649481945,1.93932142857,2.84246581211,1,0.0251889282352,162903.0,2.8884609375
2019-04-05 19:00:290.0222315296549,0.00782124757785,0.0516282315341,0.0416184821582,1.87204761905,2.84252314841,1,0.146675352025,157252.0,2.8884609375
2019-04-05 19:00:330.0221521719522,0.00779362649627,0.00889240056818,0.0417647556199,1.88535714286,2.84236393558,1,0.0252760233681,158370.0,2.89133789063
2019-04-05 19:00:370.0220683075709,0.00776438455764,0.0089185546875,0.0421854089474,1.91158333333,2.84226631323,1,0.0253247063496,160573.0,2.8884609375
2019-04-05 19:00:400.0221097309054,0.00777907058478,0.0516020774148,0.041950319071,1.89736904762,2.8422770842,1,0.146749505159,159379.0,2.8884609375
2019-04-05 19:00:440.0217368326864,0.00764746298634,0.0516020774148,0.0441495773605,2.0310952381,2.84242525265,1,0.14667527678,170612.0,2.89133789063
2019-04-05 19:00:480.0221649393978,0.00779832498654,0.0516282315341,0.0416843349575,1.88064285714,2.84234227201,1,0.146749618026,157974.0,2.89133789063
2019-04-05 19:00:510.02211994639,0.00778193667539,0.0516282315341,0.0418809584971,1.89335714286,2.8425442016,1,0.146675352025,159042.0,2.88989941406
2019-04-05 19:00:550.0221258619819,0.0077844237286,0.0516282315341,0.041871613382,1.89242857143,2.84239616974,1,0.146675352025,158964.0,2.89133789063
2019-04-05 19:00:590.0220911264069,0.0077719595016,0.00897086292614,0.0424930706125,1.92353571429,2.84243363141,1,0.0254861427277,161577.0,2.89133789063
2019-04-05 19:01:020.0220606202674,0.00776121681222,0.00889240056818,0.0424186333777,1.92282142857,2.84243596626,1,0.0252632318583,161517.0,2.89133789063
