    CC  test.c
riscv32-unknown-elf-objdump -D /vagrant/ttf-continuous-mbedos/BUILD/GAP8/GCC_RISCV/test > /vagrant/ttf-continuous-mbedos/BUILD/GAP8/GCC_RISCV/test.s
/opt/gap_sdk/tools/runner/run_gapuino.sh -v 1


          ,ad8888ba,        db        88888888ba   ad88888ba   
         d8"'    `"8b      d88b       88      "8b d8"     "8b  
        d8'               d8'`8b      88      ,8P Y8a     a8P  
        88               d8'  `8b     88aaaaaa8P'  "Y8aaa8P"   
        88      88888   d8YaaaaY8b    88""""""'    ,d8"""8b,   
        Y8,        88  d8""""""""8b   88          d8"     "8b  
         Y8a.    .a88 d8'        `8b  88          Y8a     a8P  
          `"Y88888P" d8'          `8b 88           "Y88888P"   

---------------------------------GAPUINO------------------------------------

Bridge init - log level 0
Cable state change connected
FC Frequency: 149 MHz - Voltage: 1200 mV
Done generating table for seed = 10
Voltage: 1000 - FCMaxFreq: 150 MHz - ClusterMaxFreq: 87 MHz
Set: Cluster Freq: 225 MHz - Voltage: 1000 mV
128,44455,0x732c1eed,0x734c1eed,94,1774
271,93590,0x744d6831,0x746d6831,95,1793
0,0,0x34e29086,0x00029086,96,1800
57,20002,0x44541921,0x0f741921,97,1816
18,6524,0x08da93f9,0x53fa93fa,98,1822
271,93590,0x744d6831,0x746d6831,99,1823
18,6524,0x08da93f9,0x53fa93fa,100,1845
129,44455,0x732c1eed,0x734c1eed,101,1848
267,92151,0x366bbda4,0x018bbda4,102,1857
0,0,0x34e29086,0x00029086,103,1894
120,41683,0x57efdd16,0x230fdd16,104,1894
0,0,0x34e29086,0x00029086,105,1924
178,61596,0x26a23332,0x71c23333,106,1924
129,44455,0x732c1eed,0x734c1eed,107,1946
270,93590,0x744d6831,0x746d6831,108,1965
271,93590,0x744d6831,0x746d6831,109,1966
271,93590,0x744d6831,0x746d6831,110,1991
178,61596,0x26a23332,0x71c23333,111,1993
0,0,0x34e29086,0x00029086,112,2016
66,22877,0x21c912a7,0x21e912a7,113,2029
42,14478,0x45fec2b4,0x111ec2b4,114,2036
129,44455,0x732c1eed,0x734c1eed,115,2050
128,44455,0x732c1eed,0x734c1eed,116,2073
8,3048,0x6907d20c,0x3427d20c,117,2076
66,22877,0x21c912a7,0x21e912a7,118,2079
66,22877,0x21c912a7,0x21e912a7,119,2087
66,22877,0x21c912a7,0x21e912a7,120,2108
129,44455,0x732c1eed,0x734c1eed,121,2123
272,93590,0x744d6831,0x746d6831,122,2131
36,12414,0x3c72f9bb,0x0792f9bb,123,2166
66,22877,0x21c912a7,0x21e912a7,124,2211
271,93590,0x744d6831,0x746d6831,125,2239
0,0,0x34e29086,0x00029086,126,2251
271,93590,0x744d6831,0x746d6831,127,2252
271,93590,0x744d6831,0x746d6831,128,2284
66,22877,0x21c912a7,0x21e912a7,129,2352
66,22877,0x21c912a7,0x21e912a7,130,2357
271,93590,0x744d6831,0x746d6831,131,2359
0,0,0x34e29086,0x00029086,132,2381
66,22877,0x21c912a7,0x21e912a7,133,2559
66,22877,0x21c912a7,0x21e912a7,134,2560
272,93590,0x744d6831,0x746d6831,135,2562
120,41683,0x57efdd16,0x230fdd16,136,2606
31,10990,0x6a221fe6,0x35421fe6,137,2608
66,22877,0x21c912a7,0x21e912a7,138,2613
271,93590,0x744d6831,0x746d6831,139,2620
128,44455,0x732c1eed,0x734c1eed,140,2644
271,93590,0x744d6831,0x746d6831,141,2647
0,0,0x34e29086,0x00029086,142,2679
226,78458,0x4664a73b,0x1184a73b,143,2711
271,93590,0x744d6831,0x746d6831,144,2718
0,0,0x34e29086,0x00029086,145,2731
66,22877,0x21c912a7,0x21e912a7,146,2765
18,6524,0x08da93f9,0x53fa93fa,147,2785
37,12957,0x5562ee38,0x2082ee38,148,2819
66,22877,0x21c912a7,0x21e912a7,149,2819
128,44455,0x732c1eed,0x734c1eed,150,2844
142,49037,0x3e04b1a3,0x0924b1a3,151,2847
66,22877,0x21c912a7,0x21e912a7,152,2887
129,44455,0x732c1eed,0x734c1eed,153,2906
271,93590,0x744d6831,0x746d6831,154,2915
128,44455,0x732c1eed,0x734c1eed,155,2951
0,0,0x34e29086,0x00029086,156,2951
271,93590,0x744d6831,0x746d6831,157,2967
270,93590,0x744d6831,0x746d6831,158,2974
66,22877,0x21c912a7,0x21e912a7,159,2993
271,93590,0x744d6831,0x746d6831,160,2993
0,0,0x34e29086,0x00029086,161,2995
0,0,0x34e29086,0x00029086,162,2998
0,0,0x34e29086,0x00029086,163,3016
41,14478,0x45fec2b4,0x111ec2b4,164,3041
128,44455,0x732c1eed,0x734c1eed,165,3052
18,6524,0x08da93f9,0x53fa93fa,166,3114
0,0,0x34e29086,0x00029086,167,3114
0,0,0x34e29086,0x00029086,168,3114
8,3048,0x6907d20c,0x3427d20c,169,3131
35,12414,0x3c72f9bb,0x0792f9bb,170,3142
66,22877,0x21c912a7,0x21e912a7,171,3181
66,22877,0x21c912a7,0x21e912a7,172,3201
129,44455,0x732c1eed,0x734c1eed,173,3201
107,36998,0x78092608,0x43292608,174,3223
271,93590,0x744d6831,0x746d6831,175,3230
271,93590,0x744d6831,0x746d6831,176,3233
271,93590,0x744d6831,0x746d6831,177,3236
271,93590,0x744d6831,0x746d6831,178,3236
66,22877,0x21c912a7,0x21e912a7,179,3261
271,93590,0x744d6831,0x746d6831,180,3273
0,0,0x34e29086,0x00029086,181,3333
271,93590,0x744d6831,0x746d6831,182,3335
270,93590,0x744d6831,0x746d6831,183,3377
0,0,0x34e29086,0x00029086,184,3378
0,0,0x34e29086,0x00029086,185,3378
66,22877,0x21c912a7,0x21e912a7,186,3380
41,14478,0x45fec2b4,0x111ec2b4,187,3418
271,93590,0x744d6831,0x746d6831,188,3422
129,44455,0x732c1eed,0x734c1eed,189,3447
270,93590,0x744d6831,0x746d6831,190,3451
0,0,0x34e29086,0x00029086,191,3455
66,22877,0x21c912a7,0x21e912a7,192,3456
271,93590,0x744d6831,0x746d6831,193,3457
271,93590,0x744d6831,0x746d6831,194,3500
123,42381,0x3d6ef645,0x088ef645,195,3508
271,93590,0x744d6831,0x746d6831,196,3509
0,0,0x34e29086,0x00029086,197,3519
271,93590,0x744d6831,0x746d6831,198,3519
129,44455,0x732c1eed,0x734c1eed,199,3519
0,0,0x34e29086,0x00029086,200,3519
128,44455,0x732c1eed,0x734c1eed,201,3529
0,0,0x08629086,0x00029086,202,3529
129,44455,0x732c1eed,0x734c1eed,203,3535
128,44455,0x732c1eed,0x734c1eed,204,3541
0,0,0x34e29086,0x00029086,205,3541
0,0,0x34e29086,0x00029086,206,3541
0,0,0x34e29086,0x00029086,207,3545
266,92151,0x366bbda4,0x018bbda4,208,3553
270,93590,0x744d6831,0x746d6831,209,3558
271,93590,0x744d6831,0x746d6831,210,3561
272,93590,0x744d6831,0x746d6831,211,3565
270,93590,0x744d6831,0x746d6831,212,3566
142,49037,0x3e04b1a3,0x0924b1a3,213,3570
41,14402,0x01441d7b,0x4c641d7c,214,3574
0,0,0x34e29086,0x00029086,215,3596
270,93590,0x744d6831,0x746d6831,216,3597
129,44455,0x732c1eed,0x734c1eed,217,3598
81,28216,0x343b5040,0x7f5b503f,218,3608
66,22877,0x21c912a7,0x21e912a7,219,3610
271,93590,0x744d6831,0x746d6831,220,3611
0,0,0x34e29086,0x00029086,221,3619
0,0,0x34e29086,0x00029086,222,3619
128,44455,0x732c1eed,0x734c1eed,223,3628
271,93590,0x744d6831,0x746d6831,224,3634
0,0,0x34e29086,0x00029086,225,3637
129,44455,0x732c1eed,0x734c1eed,226,3652
270,93590,0x744d6831,0x746d6831,227,3656
66,22877,0x21c912a7,0x21e912a7,228,3661
58,20002,0x44541921,0x0f741921,229,3679
128,44455,0x732c1eed,0x734c1eed,230,3683
271,93590,0x744d6831,0x746d6831,231,3699
129,44455,0x732c1eed,0x734c1eed,232,3710
0,0,0x34e29086,0x00029086,233,3720
271,93590,0x744d6831,0x746d6831,234,3726
128,44455,0x732c1eed,0x734c1eed,235,3740
175,60304,0x55885e8e,0x20a85e8e,236,3745
66,22877,0x21c912a7,0x21e912a7,237,3764
66,22877,0x21c912a7,0x21e912a7,238,3765
271,93590,0x744d6831,0x746d6831,239,3780
0,0,0x34e29086,0x00029086,240,3784
120,41683,0x57efdd16,0x230fdd16,241,3796
66,22877,0x21c912a7,0x21e912a7,242,3798
0,0,0x34e29086,0x00029086,243,3800
66,22877,0x21c912a7,0x21e912a7,244,3804
271,93590,0x744d6831,0x746d6831,245,3811
66,22877,0x21c912a7,0x21e912a7,246,3823
129,44455,0x732c1eed,0x734c1eed,247,3825
271,93590,0x744d6831,0x746d6831,248,3834
66,22877,0x21c912a7,0x21e912a7,249,3841
271,93590,0x744d6831,0x746d6831,250,3842
270,93590,0x744d6831,0x746d6831,251,3845
66,22877,0x21c912a7,0x21e912a7,252,3850
128,44455,0x732c1eed,0x734c1eed,253,3850
0,0,0x34e29086,0x00029086,254,3850
0,0,0x34e29086,0x00029086,255,3851
66,22877,0x21c912a7,0x21e912a7,256,3861
128,44455,0x732c1eed,0x734c1eed,257,3878
271,93590,0x744d6831,0x746d6831,258,3890
66,22877,0x21c912a7,0x21e912a7,259,3895
0,0,0x34e29086,0x00029086,260,3901
273,94475,0x05e31b55,0x51031b56,261,3919
271,93590,0x744d6831,0x746d6831,262,3927
271,93590,0x744d6831,0x746d6831,263,3934
271,93590,0x744d6831,0x746d6831,264,3939
66,22877,0x21c912a7,0x21e912a7,265,3939
270,93590,0x744d6831,0x746d6831,266,3944
271,93590,0x744d6831,0x746d6831,267,3944
270,93590,0x744d6831,0x746d6831,268,3945
8,3048,0x6907d20c,0x3427d20c,269,3950
66,22877,0x21c912a7,0x21e912a7,270,3950
0,0,0x34e29086,0x00029086,271,3952
128,44227,0x3cb26032,0x07d26032,272,3957
66,22877,0x21c912a7,0x21e912a7,273,3974
18,6524,0x08da93f9,0x53fa93fa,274,3978
0,0,0x34e29086,0x00029086,275,3994
66,22877,0x21c912a7,0x21e912a7,276,3994
0,0,0x34e29086,0x00029086,277,3999
270,93590,0x744d6831,0x746d6831,278,4000
120,41683,0x57efdd16,0x230fdd16,279,4003
171,59347,0x133efe71,0x5e5efe72,280,4008
0,0,0x34e29086,0x00029086,281,4026
111,38378,0x2da49eb3,0x2dc49eb3,282,4033
270,93590,0x744d6831,0x746d6831,283,4033
128,44455,0x732c1eed,0x734c1eed,284,4035
128,44455,0x732c1eed,0x734c1eed,285,4037
271,93590,0x744d6831,0x746d6831,286,4057
271,93590,0x744d6831,0x746d6831,287,4068
270,93590,0x744d6831,0x746d6831,288,4068
0,0,0x34e29086,0x00029086,289,4072
41,14402,0x01441d7b,0x4c641d7c,290,4073
0,0,0x34e29086,0x00029086,291,4075
0,0,0x34e29086,0x00029086,292,4081
178,61596,0x26a23332,0x71c23333,293,4082
0,0,0x34e29086,0x00029086,294,4082
271,93590,0x744d6831,0x746d6831,295,4086
66,22877,0x21c912a7,0x21e912a7,296,4093
66,22877,0x21c912a7,0x21e912a7,297,4111
66,22877,0x21c912a7,0x21e912a7,298,4116
31,10990,0x6a221fe6,0x35421fe6,299,4132
165,57205,0x534bf686,0x1e6bf686,300,4142
18,6524,0x08da93f9,0x53fa93fa,301,4145
66,22877,0x21c912a7,0x21e912a7,302,4145
128,44455,0x732c1eed,0x734c1eed,303,4162
141,49037,0x3e04b1a3,0x0924b1a3,304,4181
0,0,0x34e29086,0x00029086,305,4186
58,20002,0x44541921,0x0f741921,306,4214
18,6524,0x08da93f9,0x53fa93fa,307,4216
128,44455,0x732c1eed,0x734c1eed,308,4224
138,47928,0x386b0f09,0x038b0f09,309,4229
142,49037,0x3e04b1a3,0x0924b1a3,310,4231
128,44455,0x732c1eed,0x734c1eed,311,4274
0,0,0x34e29086,0x00029086,312,4274
0,0,0x34e29086,0x00029086,313,4280
66,22877,0x21c912a7,0x21e912a7,314,4287
271,93590,0x744d6831,0x746d6831,315,4303
270,93590,0x744d6831,0x746d6831,316,4316
66,22877,0x21c912a7,0x21e912a7,317,4325
0,0,0x34e29086,0x00029086,318,4331
18,6524,0x08da93f9,0x53fa93fa,319,4332
128,44455,0x732c1eed,0x734c1eed,320,4336
0,0,0x34e29086,0x00029086,321,4337
0,0,0x34e29086,0x00029086,322,4337
232,80310,0x43071991,0x0e271991,323,4358
270,93590,0x744d6831,0x746d6831,324,4362
66,22877,0x21c912a7,0x21e912a7,325,4372
66,22877,0x21c912a7,0x21e912a7,326,4372
141,49037,0x3e04b1a3,0x0924b1a3,327,4377
128,44455,0x732c1eed,0x734c1eed,328,4384
66,22877,0x21c912a7,0x21e912a7,329,4397
57,20002,0x44541921,0x0f741921,330,4409
35,12414,0x3c72f9bb,0x0792f9bb,331,4426
0,0,0x34e29086,0x00029086,332,4430
0,0,0x34e29086,0x00029086,333,4430
138,47928,0x386b0f09,0x038b0f09,334,4437
128,44455,0x732c1eed,0x734c1eed,335,4439
128,44455,0x732c1eed,0x734c1eed,336,4445
270,93590,0x744d6831,0x746d6831,337,4447
66,22877,0x21c912a7,0x21e912a7,338,4449
270,93590,0x744d6831,0x746d6831,339,4452
270,93590,0x744d6831,0x746d6831,340,4453
66,22877,0x21c912a7,0x21e912a7,341,4455
0,0,0x34e29086,0x00029086,342,4476
270,93590,0x744d6831,0x746d6831,343,4491
128,44455,0x732c1eed,0x734c1eed,344,4494
66,22877,0x21c912a7,0x21e912a7,345,4508
66,22877,0x21c912a7,0x21e912a7,346,4512
270,93590,0x744d6831,0x746d6831,347,4517
81,28216,0x343b5040,0x7f5b503f,348,4536
271,93590,0x744d6831,0x746d6831,349,4549
0,0,0x34e29086,0x00029086,350,4561
128,44455,0x732c1eed,0x734c1eed,351,4566
0,0,0x34e29086,0x00029086,352,4566
271,93590,0x744d6831,0x746d6831,353,4577
270,93590,0x744d6831,0x746d6831,354,4580
270,93590,0x744d6831,0x746d6831,355,4583
128,44455,0x732c1eed,0x734c1eed,356,4587
0,0,0x34e29086,0x00029086,357,4598
270,93590,0x744d6831,0x746d6831,358,4600
0,0,0x34e29086,0x00029086,359,4601
142,49037,0x3e04b1a3,0x0924b1a3,360,4606
66,22877,0x21c912a7,0x21e912a7,361,4609
18,6524,0x08da93f9,0x53fa93fa,362,4611
66,22877,0x21c912a7,0x21e912a7,363,4616
128,44455,0x732c1eed,0x734c1eed,364,4664
270,93590,0x744d6831,0x746d6831,365,4665
66,22877,0x21c912a7,0x21e912a7,366,4676
128,44455,0x732c1eed,0x734c1eed,367,4678
18,6524,0x08da93f9,0x53fa93fa,368,4681
0,0,0x34e29086,0x00029086,369,4681
232,80310,0x43071991,0x0e271991,370,4689
66,22877,0x21c912a7,0x21e912a7,371,4709
270,93590,0x744d6831,0x746d6831,372,4737
0,0,0x34e29086,0x00029086,373,4748
271,93590,0x744d6831,0x746d6831,374,4749
271,93590,0x744d6831,0x746d6831,375,4752
271,93590,0x744d6831,0x746d6831,376,4760
18,6524,0x08da93f9,0x53fa93fa,377,4763
66,22877,0x21c912a7,0x21e912a7,378,4785
66,22877,0x21c912a7,0x21e912a7,379,4789
57,20002,0x44541921,0x0f741921,380,4791
0,0,0x34e29086,0x00029086,381,4800
141,49037,0x3e04b1a3,0x0924b1a3,382,4801
71,24859,0x3d128bd3,0x08328bd3,383,4807
128,44455,0x732c1eed,0x734c1eed,384,4808
66,22877,0x21c912a7,0x21e912a7,385,4817
8,3048,0x6907d20c,0x3427d20c,386,4818
8,3048,0x6907d20c,0x3427d20c,387,4826
270,93590,0x744d6831,0x746d6831,388,4828
128,44455,0x732c1eed,0x734c1eed,389,4836
271,93590,0x744d6831,0x746d6831,390,4847
270,93590,0x744d6831,0x746d6831,391,4870
270,93590,0x744d6831,0x746d6831,392,4872
128,44455,0x732c1eed,0x734c1eed,393,4876
0,0,0x34e29086,0x00029086,394,4882
269,93590,0x744d6831,0x746d6831,395,4895
270,93590,0x744d6831,0x746d6831,396,4898
271,93590,0x744d6831,0x746d6831,397,4900
281,97611,0x3970d4a3,0x0490d4a3,398,4915
118,41118,0x27eea2ee,0x730ea2ef,399,4922
270,93590,0x744d6831,0x746d6831,400,4924
270,93590,0x744d6831,0x746d6831,401,4926
138,47928,0x386b0f09,0x038b0f09,402,4927
141,49037,0x3e04b1a3,0x0924b1a3,403,4927
232,80310,0x43071991,0x0e271991,404,4929
66,22877,0x21c912a7,0x21e912a7,405,4937
270,93590,0x744d6831,0x746d6831,406,4940
270,93590,0x744d6831,0x746d6831,407,4942
18,6524,0x08da93f9,0x53fa93fa,408,4949
66,22877,0x21c912a7,0x21e912a7,409,4956
66,22877,0x21c912a7,0x21e912a7,410,4958
0,0,0x34e29086,0x00029086,411,4965
270,93590,0x744d6831,0x746d6831,412,4968
270,93590,0x744d6831,0x746d6831,413,4975
0,0,0x34e29086,0x00029086,414,4979
0,0,0x34e29086,0x00029086,415,4979
271,93590,0x744d6831,0x746d6831,416,4987
0,0,0x34e29086,0x00029086,417,4992
129,44455,0x732c1eed,0x734c1eed,418,4999
270,93590,0x744d6831,0x746d6831,419,5001
66,22877,0x21c912a7,0x21e912a7,420,5011
232,80310,0x43071991,0x0e271991,421,5017
266,92151,0x366bbda4,0x018bbda4,422,5019
0,0,0x34e29086,0x00029086,423,5029
178,61596,0x26a23332,0x71c23333,424,5035
270,93590,0x744d6831,0x746d6831,425,5046
0,0,0x34e29086,0x00029086,426,5050
66,22877,0x21c912a7,0x21e912a7,427,5052
270,93590,0x744d6831,0x746d6831,428,5070
270,93590,0x744d6831,0x746d6831,429,5086
18,6524,0x08da93f9,0x53fa93fa,430,5086
0,0,0x34e29086,0x00029086,431,5114
0,0,0x34e29086,0x00029086,432,5144
66,22877,0x21c912a7,0x21e912a7,433,5148
128,44455,0x732c1eed,0x734c1eed,434,5149
128,44455,0x732c1eed,0x734c1eed,435,5156
270,93590,0x744d6831,0x746d6831,436,5163
0,0,0x34e29086,0x00029086,437,5174
128,44455,0x732c1eed,0x734c1eed,438,5190
270,93590,0x744d6831,0x746d6831,439,5193
120,41683,0x57efdd16,0x230fdd16,440,5193
271,93590,0x744d6831,0x746d6831,441,5193
65,22877,0x21c912a7,0x21e912a7,442,5193
81,28216,0x343b5040,0x7f5b503f,443,5197
128,44455,0x732c1eed,0x734c1eed,444,5204
0,0,0x34e29086,0x00029086,445,5209
128,44455,0x732c1eed,0x734c1eed,446,5211
8,3048,0x6907d20c,0x3427d20c,447,5211
0,0,0x34e29086,0x00029086,448,5212
81,28216,0x343b5040,0x7f5b503f,449,5217
0,0,0x34e29086,0x00029086,450,5219
66,22877,0x21c912a7,0x21e912a7,451,5222
267,92151,0x366bbda4,0x018bbda4,452,5235
66,22877,0x21c912a7,0x21e912a7,453,5241
128,44455,0x732c1eed,0x734c1eed,454,5249
70,24302,0x549432fa,0x1fb432fa,455,5259
271,93590,0x744d6831,0x746d6831,456,5266
270,93590,0x744d6831,0x746d6831,457,5296
270,93590,0x744d6831,0x746d6831,458,5296
270,93590,0x744d6831,0x746d6831,459,5298
270,93590,0x744d6831,0x746d6831,460,5303
138,47928,0x386b0f09,0x038b0f09,461,5307
66,22877,0x21c912a7,0x21e912a7,462,5321
81,28089,0x10d83e52,0x5bf83e53,463,5338
128,44455,0x732c1eed,0x734c1eed,464,5339
18,6524,0x08da93f9,0x53fa93fa,465,5345
81,28089,0x10d83e52,0x5bf83e53,466,5350
128,44455,0x732c1eed,0x734c1eed,467,5357
35,12414,0x3c72f9bb,0x0792f9bb,468,5357
270,93590,0x744d6831,0x746d6831,469,5358
37,12957,0x5562ee38,0x2082ee38,470,5369
128,44455,0x732c1eed,0x734c1eed,471,5369
57,20002,0x44541921,0x0f741921,472,5370
0,0,0x34e29086,0x00029086,473,5375
266,92151,0x366bbda4,0x018bbda4,474,5384
138,47928,0x386b0f09,0x038b0f09,475,5386
270,93590,0x744d6831,0x746d6831,476,5428
270,93590,0x744d6831,0x746d6831,477,5429
128,44455,0x732c1eed,0x734c1eed,478,5436
71,24859,0x3d128bd3,0x08328bd3,479,5447
178,61596,0x26a23332,0x71c23333,480,5479
270,93590,0x744d6831,0x746d6831,481,5499
81,28216,0x343b5040,0x7f5b503f,482,5512
66,22877,0x21c912a7,0x21e912a7,483,5517
270,93590,0x744d6831,0x746d6831,484,5520
18,6524,0x08da93f9,0x53fa93fa,485,5531
232,80310,0x43071991,0x0e271991,486,5535
128,44455,0x732c1eed,0x734c1eed,487,5552
8,3048,0x6907d20c,0x3427d20c,488,5567
66,22877,0x21c912a7,0x21e912a7,489,5572
35,12414,0x3c72f9bb,0x0792f9bb,490,5576
271,93590,0x744d6831,0x746d6831,491,5584
66,22877,0x21c912a7,0x21e912a7,492,5594
66,22877,0x21c912a7,0x21e912a7,493,5595
68,23737,0x4c540908,0x17740908,494,5596
66,22877,0x21c912a7,0x21e912a7,495,5614
270,93590,0x744d6831,0x746d6831,496,5636
270,93590,0x744d6831,0x746d6831,497,5642
270,93590,0x744d6831,0x746d6831,498,5661
65,22877,0x21c912a7,0x21e912a7,499,5663
0,0,0x34e29086,0x00029086,500,5664
0,0,0x08629086,0x00029086,501,5664
271,93590,0x744d6831,0x746d6831,502,5671
66,22877,0x21c912a7,0x21e912a7,503,5675
71,24859,0x3d128bd3,0x08328bd3,504,5675
66,22877,0x21c912a7,0x21e912a7,505,5678
31,10990,0x6a221fe6,0x35421fe6,506,5681
66,22877,0x21c912a7,0x21e912a7,507,5688
71,24859,0x3d128bd3,0x08328bd3,508,5698
18,6524,0x08da93f9,0x53fa93fa,509,5720
8,3048,0x6907d20c,0x3427d20c,510,5725
65,22877,0x21c912a7,0x21e912a7,511,5728
0,0,0x34e29086,0x00029086,512,5736
118,41118,0x27eea2ee,0x730ea2ef,513,5736
66,22877,0x21c912a7,0x21e912a7,514,5742
0,0,0x34e29086,0x00029086,515,5755
270,93590,0x744d6831,0x746d6831,516,5771
141,49037,0x3e04b1a3,0x0924b1a3,517,5774
270,93590,0x744d6831,0x746d6831,518,5794
0,0,0x34e29086,0x00029086,519,5799
66,22877,0x21c912a7,0x21e912a7,520,5815
66,22877,0x21c912a7,0x21e912a7,521,5828
269,93590,0x744d6831,0x746d6831,522,5830
66,22877,0x21c912a7,0x21e912a7,523,5842
