0,0
0,0
0,0
10,6524
73,44455
37,22877
33,20002
18,10990
101,61596
13,7985
63,38461
67,41118
37,22877
21,12957
50,30550
2,1694
0,0
40,24302
56,34151
152,92151
65,39458
132,80116
0,0
0,0
0,0
0,0
0,0
23,14402
0,0
37,22877
20,12414
23,14478
18,10990
152,92151
10,6524
57,34760
68,41683
101,61596
0,0
0,0
0,0
0,0
0,0
23,14402
152,92151
0,0
0,0
0,0
73,44455
0,0
68,41118
10,6524
73,44455
63,38461
80,49037
72,44004
0,0
73,44227
46,28089
23,14402
20,12414
154,93590
67,41118
46,28089
37,22877
73,44455
13,7985
160,97611
57,34760
91,55094
40,24859
20,12414
80,49037
10,6524
20,12414
73,44455
13,7985
33,20002
0,0
37,22877
80,49037
5,3048
10,6524
10,6524
68,41683
5,3048
97,58755
0,0
39,23737
33,20115
0,0
0,0
0,0
97,59347
5,3048
154,93590
10,6524
155,93590
5,3048
79,47928
10,6524
37,22877
73,44455
0,0
20,12414
37,22877
154,93590
101,61596
37,22877
67,41118
18,10990
73,44455
0,0
73,44455
0,0
37,22877
68,41683
63,38461
10,6524
0,0
0,0
10,6524
20,12414
0,0
126,76739
68,41683
41,24859
10,6524
102,61596
0,0
0,0
0,0
0,0
0,0
9,5921
131,79660
28,17247
148,89928
5,3048
5,3048
10,6524
0,0
0,0
155,93590
37,22877
154,93590
33,20002
37,22806
89,54367
40,24302
74,45002
0,0
0,0
2,1820
0,0
0,0
68,41118
0,0
0,0
20,12414
82,49998
18,10990
10,6524
0,0
0,0
0,0
10,6524
37,22877
23,14402
18,10990
73,44455
10,6524
0,0
0,0
5,3048
81,49037
18,10990
39,23737
0,0
44,26774
57,34760
142,86512
37,22877
20,12226
41,24859
37,22877
5,3048
0,0
0,0
0,0
0,0
0,0
0,0
37,22877
78,47716
5,3048
37,22832
90,54367
5,3048
23,14478
73,44455
0,0
0,0
73,44455
134,81529
148,89928
5,3048
68,41683
18,10990
20,12414
20,12414
33,20002
5,3048
37,22877
10,6524
0,0
73,44455
0,0
0,0
0,0
5,3048
0,0
0,0
54,32845
0,0
0,0
79,47928
1,1192
10,6524
10,6524
43,26130
133,80310
33,20002
81,49037
0,0
67,41118
67,41118
70,42381
37,22877
0,0
0,0
0,0
163,99221
0,0
67,41118
31,19015
0,0
0,0
37,22877
41,24859
57,34760
33,20002
154,93590
132,80310
0,0
13,7985
7,4434
20,12414
5,3048
0,0
0,0
0,0
38,23439
0,0
0,0
0,0
0,0
0,0
0,0
5,3048
33,20002
0,0
13,7985
73,44455
0,0
37,22877
18,10990
0,0
5,3048
20,12414
79,47928
5,3048
154,93590
154,93590
73,44455
154,93590
67,41118
5,3048
0,0
79,47928
65,39458
0,0
20,12414
10,6524
23,14478
23,14402
0,0
34,20973
69,41683
10,6524
23,14402
37,22877
33,20002
73,44455
0,0
0,0
41,24859
10,6524
57,34760
131,79514
0,0
10,6524
40,24540
37,22877
46,28089
0,0
0,0
0,0
23,14478
25,15725
5,3048
41,24859
101,61596
81,49037
154,93590
65,39458
13,8247
57,34760
73,44455
0,0
73,44455
0,0
33,20002
0,0
79,47928
20,12414
0,0
0,0
0,0
20,12414
5,3048
37,22877
73,44455
5,3048
0,0
0,0
10,6524
0,0
0,0
0,0
10,6524
0,0
79,47928
23,14478
73,44455
0,0
79,47928
37,22877
32,19499
73,44455
10,6524
0,0
23,14478
23,14402
0,0
0,0
0,0
10,6524
0,0
0,0
0,0
154,93590
37,22877
121,73686
5,3048
10,6524
0,0
0,0
73,44455
0,0
0,0
18,10990
30,18186
0,0
10,6524
0,0
0,0
0,0
72,44227
5,3048
0,0
0,0
0,0
0,0
0,0
6,3784
5,3048
10,6524
67,41118
37,22877
80,49037
7,4711
1,858
63,38461
73,44455
0,0
0,0
10,6524
0,0
0,0
10,6524
99,60416
18,10990
10,6524
0,0
0,0
0,0
0,0
0,0
0,0
5,3048
5,3048
101,61596
5,3048
0,0
0,0
0,0
0,0
155,93590
37,22877
10,6524
0,0
0,0
40,24379
5,3048
46,28216
46,28216
154,93590
89,54458
10,6524
10,6524
0,0
0,0
0,0
0,0
0,0
5,3048
10,6524
0,0
13,7985
73,44455
29,18186
10,6524
0,0
63,38461
5,3048
54,32845
0,0
0,0
30,18186
0,0
5,3048
5,3048
41,24859
18,10990
46,28216
5,3048
46,28216
13,7985
20,12414
10,6524
0,0
18,10990
10,6524
0,0
0,0
18,10990
13,8247
133,80310
23,14402
65,39867
132,80310
10,6524
46,28067
20,12414
0,0
154,93590
41,24859
0,0
0,0
5,3048
0,0
0,0
65,39458
37,22877
68,41683
41,24859
10,6524
23,14478
68,41118
73,44455
0,0
23,14402
23,14478
154,93590
0,0
154,93590
68,41118
10,6524
79,47716
41,24859
10,6524
0,0
0,0
0,0
0,0
0,0
151,91390
0,0
57,34760
37,22877
33,20002
154,93590
33,20002
10,6524
73,44455
18,10990
10,6524
0,0
0,0
73,44455
0,0
13,7985
79,47928
33,20115
0,0
0,0
154,93590
67,41118
97,58739
73,44455
0,0
0,0
0,0
37,22877
152,92151
0,0
0,0
5,3048
46,28216
10,6524
0,0
72,44004
0,0
5,3048
4,2496
9,5921
5,3048
23,14402
0,0
0,0
0,0
41,24859
23,14478
20,12414
40,24379
21,12957
102,61596
20,12414
37,22877
67,41118
63,38116
23,14478
73,44455
0,0
10,6524
46,28216
78,47716
23,14402
0,0
23,14478
67,41118
154,93590
133,80310
37,22877
5,3048
12,7371
0,0
0,0
5,3048
14,9045
141,85479
20,12414
154,93590
111,67361
0,0
0,0
41,24859
33,20002
33,20002
10,6524
73,44455
56,34331
57,34760
37,22877
33,20002
0,0
0,0
0,0
37,22877
0,0
37,22877
18,10990
73,44455
73,44455
37,22877
5,3048
0,0
10,6524
109,66095
78,47716
152,92151
107,64748
80,49037
37,22877
10,6524
0,0
0,0
0,0
37,22877
41,24859
140,85301
9,5921
68,41683
20,12414
0,0
5,3048
33,20324
154,93590
73,44455
0,0
10,6524
5,3048
20,12414
39,23737
10,6524
10,6524
0,0
152,92151
0,0
0,0
154,93590
0,0
0,0
0,0
2,1458
68,41118
20,12414
38,23354
89,54367
20,12414
0,0
10,6524
0,0
0,0
0,0
10,6524
0,0
13,8247
79,47928
0,0
0,0
0,0
13,8247
0,0
65,39458
0,0
0,0
0,0
0,0
0,0
0,0
10,6524
0,0
0,0
0,0
0,0
37,22877
78,47716
0,0
41,24859
5,3048
18,10990
23,14478
20,12414
85,51930
98,59347
10,6524
20,12414
129,78458
154,93590
23,14402
13,8247
132,80310
73,44455
0,0
0,0
33,20002
101,61596
0,0
41,24859
20,12414
29,17572
0,0
5,3048
0,0
68,41118
79,47716
0,0
0,0
46,28089
102,61596
5,3048
13,7985
5,3048
81,49037
23,14478
0,0
155,93590
13,8247
10,6524
0,0
0,0
137,83633
154,93590
154,93590
41,24859
73,44455
0,0
0,0
0,0
0,0
73,44455
0,0
20,12414
67,41118
10,6524
0,0
0,0
0,0
5,3048
20,12414
89,54367
68,41683
41,24859
10,6524
0,0
0,0
73,44227
132,80310
141,85727
32,19499
20,12414
81,49037
23,14402
37,22877
10,6524
0,0
23,14478
79,47928
81,49037
5,3048
10,6524
0,0
0,0
10,6524
0,0
0,0
0,0
41,24859
10,6524
37,22877
154,93590
132,80310
18,10990
0,0
10,6524
0,0
70,42381
37,22877
37,22877
10,6524
0,0
0,0
61,36998
10,6524
10,6524
90,54367
5,3048
73,44455
0,0
73,44455
0,0
0,0
0,0
0,0
0,0
10,6524
37,22877
132,80310
0,0
0,0
57,34760
0,0
129,78458
23,14478
73,44455
10,6524
0,0
70,42678
152,92151
13,7985
33,20002
23,14478
37,22877
20,12414
89,54458
69,41683
37,22877
10,6524
0,0
0,0
0,0
0,0
65,39458
0,0
0,0
20,12414
0,0
0,0
0,0
18,11457
37,22877
37,22877
163,98839
0,0
0,0
0,0
48,29250
0,0
0,0
68,41683
5,3048
5,3048
37,22877
79,47928
41,24859
80,48345
37,22877
23,14478
5,3048
23,14478
46,28216
24,14478
27,16430
0,0
10,6524
68,41118
33,20002
73,44455
0,0
0,0
81,49037
28,17247
73,44455
70,42919
155,93590
33,20002
0,0
0,0
41,24859
5,3048
79,47928
132,80310
79,47928
163,98669
31,19015
78,47716
37,22877
152,92151
77,46712
69,41683
101,61596
0,0
33,20002
5,3048
154,93590
81,49037
80,49037
79,47928
37,22832
97,59347
0,0
33,20002
0,0
0,0
0,0
0,0
79,47928
26,15968
37,22877
10,6524
37,22877
37,22877
10,6524
33,20002
0,0
0,0
5,3048
0,0
152,92151
7,4711
13,8247
65,39458
0,0
0,0
13,7985
23,14402
18,10990
37,22877
73,44227
10,6524
0,0
0,0
0,0
10,6524
0,0
20,12414
152,92151
5,3048
0,0
20,12414
73,44455
0,0
0,0
0,0
0,0
0,0
73,44455
155,93590
132,80310
5,3048
101,61596
37,22877
10,6524
10,6524
37,22877
73,44455
0,0
73,44455
0,0
0,0
0,0
0,0
0,0
0,0
73,44455
154,93590
10,6524
39,23737
23,14478
57,34760
0,0
0,0
10,6524
0,0
0,0
161,97611
68,41118
41,24859
68,41683
31,18965
20,12414
152,92151
0,0
46,28216
37,22877
70,42684
0,0
0,0
154,93590
73,44227
81,49037
5,3048
61,36998
73,44455
0,0
0,0
154,93590
154,93590
20,12414
10,6524
0,0
0,0
18,10990
18,11074
126,76679
90,54458
33,20115
73,44455
0,0
10,6524
73,44455
0,0
37,22877
73,44455
10,6524
0,0
0,0
0,0
0,0
0,0
5,3048
27,16503
37,22877
10,6524
0,0
154,93590
33,20002
40,24379
5,3048
37,22877
18,10990
39,23737
62,37651
0,0
0,0
0,0
154,93590
10,6524
0,0
0,0
0,0
76,46406
10,6524
0,0
0,0
161,97611
20,12414
154,93590
5,3048
20,12414
0,0
82,49898
0,0
129,78458
23,14478
33,20002
41,24859
67,41118
68,41118
154,93590
10,6524
37,22877
10,6524
0,0
0,0
0,0
37,22877
79,47928
38,22877
154,93590
73,44455
10,6524
24,14478
90,54458
10,6524
81,49037
37,22877
10,6524
0,0
0,0
23,14402
155,93590
23,14478
10,6524
10,6524
18,10990
65,39570
35,21695
18,10990
56,33963
113,68497
41,24859
155,93590
20,12414
0,0
0,0
0,0
154,93590
73,44455
0,0
0,0
20,12119
70,42381
33,20002
0,0
0,0
0,0
0,0
77,46712
18,10990
5,3048
154,93590
112,68234
68,41118
79,47928
132,80310
20,12414
18,11074
4,2496
37,22877
0,0
20,12414
10,6524
0,0
0,0
73,44455
0,0
13,7985
37,22877
0,0
0,0
0,0
154,93590
123,74773
81,49037
78,47716
68,41118
10,6524
23,14478
35,21521
23,14402
0,0
0,0
0,0
37,22877
33,20002
50,30550
0,0
0,0
10,6524
0,0
13,7985
10,6524
0,0
0,0
0,0
0,0
33,20002
134,81136
68,41683
0,0
73,44455
0,0
0,0
0,0
0,0
65,39458
23,14478
10,6524
5,3048
154,93590
41,24859
5,3048
154,93590
61,36998
37,22877
20,12414
129,78458
155,93590
10,6524
68,41683
41,24859
40,24302
154,93590
10,6524
41,24859
33,20002
10,6524
0,0
0,0
0,0
0,0
0,0
0,0
0,0
69,41683
70,42381
102,61596
20,12414
73,44455
0,0
0,0
0,0
0,0
0,0
139,84776
154,93590
10,6524
0,0
41,24859
57,34760
126,76788
20,12414
4,2669
73,44455
0,0
101,61596
0,0
37,22877
57,34760
0,0
101,61596
0,0
0,0
0,0
0,0
0,0
0,0
0,0
68,41683
80,49037
154,93590
73,44455
0,0
73,44455
10,6524
0,0
37,22877
90,54716
46,28089
37,22877
37,22877
0,0
0,0
73,44227
18,10990
0,0
0,0
154,93590
130,78458
10,6524
0,0
0,0
20,12414
154,93590
46,28216
81,49037
99,60304
34,21052
0,0
0,0
148,89916
18,10990
0,0
68,41118
13,8422
41,24859
39,23737
0,0
0,0
10,6524
0,0
20,12414
73,44455
154,93590
5,3048
8,4974
101,61596
0,0
0,0
0,0
0,0
0,0
84,51215
152,92151
37,22877
37,22877
73,44455
61,36998
156,94475
46,28089
23,14478
67,41118
38,23488
68,41118
73,44455
73,44455
0,0
0,0
0,0
20,12414
18,10990
10,6524
0,0
39,23737
0,0
132,80310
23,14402
0,0
0,0
0,0
46,28216
37,22877
10,6524
0,0
0,0
0,0
57,34760
46,28216
101,61596
0,0
20,12414
0,0
0,0
56,34404
67,41118
37,22877
10,6524
0,0
0,0
0,0
13,7985
73,44455
154,93590
33,20002
37,22877
32,19936
57,34760
70,42381
37,22877
37,22877
12,7371
154,93590
154,93590
23,14478
5,3048
68,41118
99,60304
13,7985
148,89928
20,12414
37,22877
5,3048
0,0
0,0
152,92151
18,10990
73,44455
77,46967
0,0
20,12414
61,36998
154,93590
33,20002
23,14235
20,12414
46,28089
33,20002
73,44455
0,0
5,3048
23,14478
0,0
0,0
20,12414
0,0
5,3048
33,20002
39,23737
10,6524
0,0
0,0
5,3048
40,24859
32,20002
0,0
0,0
0,0
152,92151
37,22877
41,24859
67,41118
18,10990
155,93590
23,14478
73,44455
0,0
0,0
0,0
20,12414
0,0
0,0
154,93590
73,44455
37,22877
73,44455
73,44455
0,0
152,92151
0,0
41,24859
20,12414
0,0
0,0
0,0
73,44455
0,0
0,0
0,0
65,39458
5,3048
33,20115
0,0
0,0
0,0
35,21740
101,61596
0,0
90,54458
20,12414
73,44227
68,41118
31,19015
154,93590
20,12414
10,6524
0,0
0,0
40,24379
5,3048
37,22877
73,44455
37,22877
10,6524
152,92151
0,0
0,0
22,13367
154,93590
32,20002
152,92151
0,0
129,78458
0,0
0,0
0,0
73,44455
0,0
0,0
132,80310
72,44004
5,3048
42,25459
0,0
73,44455
154,93590
41,24859
92,55626
10,6524
73,44455
10,6524
68,41683
10,6524
87,52709
0,0
0,0
33,20002
129,78458
13,8296
20,12414
63,38558
73,44455
0,0
0,0
0,0
0,0
10,6524
0,0
80,49037
10,6524
0,0
0,0
67,41118
81,49037
10,6524
0,0
0,0
37,22877
23,14478
37,22877
79,47928
5,3048
81,49037
46,27956
18,10990
41,24859
33,20002
5,3048
10,6524
0,0
0,0
0,0
79,47716
0,0
0,0
0,0
0,0
10,6524
54,32845
154,93590
56,33963
33,20002
80,49037
73,44455
0,0
5,3048
148,89928
20,12414
10,6524
81,49037
73,44455
40,24379
5,3048
10,6524
68,41118
46,28216
37,22877
10,6524
37,22877
154,93590
10,6524
0,0
0,0
0,0
0,487
0,0
0,0
0,0
0,0
0,0
79,47928
81,49037
35,21521
81,49037
64,39076
46,28216
13,7985
20,12414
20,12414
46,28089
65,39647
132,80310
20,12414
154,93590
0,0
77,47109
154,93590
46,28089
37,22877
33,20002
88,53443
14,9045
0,0
0,0
58,35626
155,93590
33,20002
10,6524
0,0
0,0
37,22877
37,22877
37,22877
46,28216
70,42678
5,3048
13,7985
90,54367
154,93590
154,93590
37,22877
73,44455
0,0
0,0
5,3048
0,0
5,3048
0,0
154,93590
20,12414
23,14402
10,6524
73,44455
0,0
0,0
0,0
20,12414
154,93590
33,20002
10,6524
46,28216
46,28216
154,93590
37,22877
20,12414
10,6524
10,6524
0,0
10,6524
0,0
0,0
0,0
0,0
0,0
0,0
9,5871
20,12414
41,24859
10,6524
154,93590
33,20002
38,23439
0,0
0,0
13,7985
10,6524
37,22877
132,80310
5,3048
0,0
68,41683
10,6524
10,6524
0,0
10,6524
68,41683
98,59347
129,78458
5,3048
5,3048
59,35859
78,47716
5,3048
20,12414
0,0
0,0
152,92151
81,49037
154,93590
0,0
0,0
37,22877
37,22877
154,93590
73,44455
0,0
37,22877
154,93590
5,3048
5,3048
20,12414
0,0
0,0
73,44455
0,0
154,93590
79,47928
0,0
154,93590
41,24859
37,22877
40,24302
10,6524
0,0
0,0
0,0
0,0
5,3048
0,0
5,3048
0,0
23,14478
138,83698
0,0
23,14478
70,42678
101,61581
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
20,12414
7,4705
23,14478
27,16658
70,42381
5,3048
46,28216
10,6524
0,0
0,0
0,0
0,0
5,3048
0,0
0,0
0,0
23,14478
10,6524
101,61596
0,0
41,24859
154,93590
154,93590
152,92151
10,6524
0,0
81,49037
10,6524
10,6559
18,10990
155,93590
36,22334
3,2005
46,28216
5,3048
5,3048
10,6524
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
73,44455
20,12414
73,44455
68,41683
154,93590
0,0
0,0
0,0
73,44455
0,0
0,0
0,0
33,20002
138,83912
45,27681
73,44455
33,20002
13,7985
5,3048
37,22877
56,33963
37,22877
73,44455
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
18,10990
154,93590
0,0
0,0
40,24302
37,22877
10,6524
0,0
73,44455
0,0
0,0
24,14478
10,6524
0,0
41,24859
20,12414
0,0
0,0
23,14402
20,12414
23,14402
10,6524
0,0
0,0
0,0
40,24379
40,24379
23,14478
37,22877
73,44455
0,0
0,0
46,28089
79,47928
10,6524
0,0
89,54367
73,44455
0,0
0,0
0,0
0,0
0,0
0,0
89,54367
68,41683
5,3048
155,93590
23,14402
0,0
37,22877
10,6524
0,0
81,49037
23,14478
70,42381
23,14478
5,3048
5,3048
79,47928
40,24302
57,34760
88,53443
18,10990
18,10990
54,32721
20,12414
152,92151
5,3048
41,24859
18,10990
13,7985
20,12414
154,93590
0,0
23,14478
73,44455
0,0
0,0
152,92151
132,80310
39,23737
152,92151
0,0
101,61596
0,0
132,80310
33,20002
73,44455
0,0
0,0
0,0
0,0
0,0
0,0
0,0
57,34760
10,6524
18,10990
68,41683
154,93590
10,6524
39,23737
5,3048
37,22877
5,3048
132,80310
18,10990
154,93590
132,80310
10,6524
0,0
82,49898
0,0
23,14478
73,44455
10,6158
23,14478
132,80310
5,3048
89,54367
69,41683
46,28216
46,28216
3,2005
73,44455
0,0
0,0
10,6524
73,44455
154,93590
0,0
0,0
0,0
8,4928
67,41118
73,44455
0,0
0,0
37,22877
18,10990
154,93590
0,0
0,0
0,0
46,28216
10,6524
0,0
5,3048
20,12414
77,46785
13,7985
73,44227
73,44455
0,0
0,0
101,61596
46,28254
0,0
0,0
0,0
0,0
0,0
79,47928
18,10990
68,41683
10,6524
5,3048
101,61596
124,74874
0,0
37,22877
5,3048
0,0
0,0
0,0
33,20002
0,0
0,0
32,20002
154,93590
5,3048
10,6524
0,0
67,41118
54,32845
0,0
0,0
154,93590
62,37651
5,3048
0,0
5,3048
155,93590
5,3048
23,14478
65,39458
0,0
0,0
37,22877
98,59347
72,44004
157,95365
33,20002
0,0
57,34760
10,6524
0,0
73,44455
10,6524
0,0
10,6524
0,0
0,0
0,0
10,6524
129,78458
73,44455
0,0
0,0
0,0
10,6524
0,0
0,0
70,42381
33,20002
0,0
46,28216
10,6524
4,2496
20,12414
10,6524
0,0
23,14478
129,78458
20,12414
23,14402
0,0
61,36998
72,44004
23,14402
23,14478
132,80310
0,0
0,0
37,22877
79,47928
68,41683
0,0
0,0
10,6524
70,42463
46,28089
73,44455
0,0
20,12414
38,23439
0,0
152,92151
0,0
86,52602
5,3048
0,0
102,61596
37,22877
13,8247
130,78699
0,0
73,44455
107,65335
81,49037
20,12414
80,49037
101,61596
37,22877
70,42381
37,22877
35,21761
57,35097
50,30550
18,10990
22,13448
5,3048
0,0
0,0
37,22877
45,27681
33,20002
37,22877
10,6524
0,0
5,3048
78,47716
20,12414
5,3048
0,0
0,0
0,0
0,0
0,0
33,20002
0,0
0,0
5,3048
37,22877
73,44455
0,0
132,80310
0,0
0,0
5,3048
5,3048
73,44455
20,12414
39,23737
10,6524
72,44004
0,0
0,0
0,0
73,44455
0,0
0,0
0,0
13,7985
32,19499
102,61596
0,0
18,10990
33,20115
152,92151
5,3048
40,24379
80,49037
68,41683
5,3048
0,0
31,19015
23,14402
154,93590
73,44227
79,47928
101,61596
0,0
0,0
10,6524
0,0
0,0
0,0
0,0
0,0
0,0
37,22877
46,28216
78,47928
23,14402
65,39458
5,3048
10,6524
73,44227
41,24859
73,44455
0,0
0,0
10,6524
104,63264
102,61596
0,0
0,0
5,3048
4,2989
7,4734
0,0
79,47928
46,28089
5,3048
73,44227
10,6524
10,6524
0,0
154,93590
10,6524
0,0
23,14402
68,41118
13,8247
0,0
0,0
0,0
154,93590
154,93590
19,11520
129,78458
101,61596
0,0
10,6524
0,0
0,0
37,22877
46,28216
18,10990
20,12414
41,24859
37,22365
37,22877
4,2496
154,93590
5,3048
5,3048
0,0
20,12414
0,0
0,0
20,12414
59,36164
81,49037
101,61596
0,0
0,0
154,93590
68,41683
10,6524
0,0
81,49037
20,12414
20,12414
41,24859
73,44455
0,0
37,22877
5,3048
21,12957
36,22365
10,6524
73,44455
0,0
0,0
0,0
0,0
0,0
0,0
33,20002
0,0
10,6524
10,6659
10,6524
13,7985
154,93590
131,79520
18,10990
152,92151
61,36998
78,47716
33,20002
33,20002
20,12414
154,93590
10,6524
0,0
0,0
0,0
0,0
13,8247
98,59347
152,92151
10,6524
0,0
0,0
0,0
37,22877
73,44455
0,0
0,0
0,0
0,0
0,0
0,0
0,0
67,41118
20,12414
0,0
20,12414
73,44455
0,0
0,0
37,22877
5,3048
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,3784
148,89928
73,44227
154,93590
102,61596
89,54367
40,24859
73,44455
0,0
0,0
10,6524
10,6524
81,49037
10,6524
10,6524
0,0
37,22877
37,22877
154,93590
10,6524
73,44455
37,22877
37,22877
46,28089
37,22877
94,57205
10,6524
0,0
0,0
0,0
0,0
0,0
128,77895
5,3048
73,44455
5,3048
152,92151
0,0
37,22877
129,78458
20,12414
68,41118
5,3048
0,0
37,22877
155,93590
33,20002
155,93590
46,28216
30,18664
0,0
73,44455
0,0
0,0
73,44455
98,59347
132,80310
20,12414
10,6524
5,3048
113,68497
63,38461
37,22877
37,22877
40,24302
23,14478
65,39458
0,0
81,49037
5,3048
0,0
0,0
0,0
28,17075
61,36998
46,28216
10,6524
0,0
0,0
0,0
45,27721
5,3048
0,0
0,0
0,0
0,0
70,42381
37,22877
0,0
37,22877
98,59347
5,3048
0,0
0,0
0,0
0,0
0,0
0,0
68,41683
23,14402
37,22877
5,3048
5,3048
10,6524
0,0
0,0
0,0
0,0
10,6524
32,20002
39,23737
5,3048
73,44455
0,0
0,0
0,0
37,22877
0,0
0,0
0,0
18,10990
57,34760
58,35411
0,0
0,0
0,0
73,44455
0,0
0,0
37,22877
152,92151
73,44455
0,0
0,0
0,0
0,0
0,0
46,28089
80,49037
33,20002
33,20002
68,41118
0,0
0,0
69,42381
28,17022
0,0
10,6524
0,0
10,6524
154,93590
73,44227
10,6524
0,0
0,0
10,6524
0,0
0,0
0,0
0,0
37,22877
70,42381
132,80310
10,6524
46,28216
10,6524
0,0
81,49037
37,22877
78,47716
5,3048
0,0
154,93590
0,0
0,0
0,0
0,0
23,14402
46,28216
73,44455
0,0
73,44455
10,6524
20,12414
73,44455
0,0
0,0
0,0
0,0
73,44455
0,0
37,22877
132,80310
10,6524
