    CC  test.c
riscv32-unknown-elf-objdump -D /home/diego/workspace/gapuino-tests/ttf-continuous-mbedos/BUILD/GAP8/GCC_RISCV/test > /home/diego/workspace/gapuino-tests/ttf-continuous-mbedos/BUILD/GAP8/GCC_RISCV/test.s
/opt/gap_sdk/tools/runner/run_gapuino.sh -v 1


[32m          ,ad8888ba,        db        88888888ba  [0m ad88888ba   
[32m         d8"'    `"8b      d88b       88      "8b[0m d8"     "8b  
[32m        d8'               d8'`8b      88      ,8P[0m Y8a     a8P  
[32m        88               d8'  `8b     88aaaaaa8P' [0m "Y8aaa8P"   
[32m        88      88888   d8YaaaaY8b    88""""""'  [0m  ,d8"""8b,   
[32m        Y8,        88  d8""""""""8b   88       [0m   d8"     "8b  
[32m         Y8a.    .a88 d8'        `8b  88        [0m  Y8a     a8P  
[32m          `"Y88888P" d8'          `8b 88         [0m  "Y88888P"   [0m

---------------------------------GAPUINO------------------------------------

Cable state change connected
Bridge init - log level 0
FC Frequency: 148537 kHz - Voltage: 1200 mV
Done generating 10k items table for seed = 10
run,freq,success,fail,total,time
/opt/gap_sdk/tools/rules/mbed_rules.mk:256: recipe for target 'run' failed
/opt/gap_sdk/tools/runner/run_gapuino.sh -v 1


[32m          ,ad8888ba,        db        88888888ba  [0m ad88888ba   
[32m         d8"'    `"8b      d88b       88      "8b[0m d8"     "8b  
[32m        d8'               d8'`8b      88      ,8P[0m Y8a     a8P  
[32m        88               d8'  `8b     88aaaaaa8P' [0m "Y8aaa8P"   
[32m        88      88888   d8YaaaaY8b    88""""""'  [0m  ,d8"""8b,   
[32m        Y8,        88  d8""""""""8b   88       [0m   d8"     "8b  
[32m         Y8a.    .a88 d8'        `8b  88        [0m  Y8a     a8P  
[32m          `"Y88888P" d8'          `8b 88         [0m  "Y88888P"   [0m

---------------------------------GAPUINO------------------------------------

Cable state change connected
Bridge init - log level 0
FC Frequency: 148537 kHz - Voltage: 1200 mV
Done generating 10k items table for seed = 10
run,freq,success,fail,total,time
0,205000000,1000000,0,1000000,1996
1,205000000,1000000,0,1000000,2039
2,205000000,1000000,0,1000000,2018
3,205000000,1000000,0,1000000,2060
4,205000000,1000000,0,1000000,1885
5,205000000,1000000,0,1000000,2046
6,205000000,1000000,0,1000000,1964
7,205000000,1000000,0,1000000,2047
8,205000000,1000000,0,1000000,2089
9,205000000,1000000,0,1000000,2079
10,205000000,1000000,0,1000000,2056
11,205000000,1000000,0,1000000,2040
12,205000000,1000000,0,1000000,2032
13,205000000,1000000,0,1000000,2060
14,205000000,1000000,0,1000000,1887
15,205000000,1000000,0,1000000,2044
16,205000000,1000000,0,1000000,2029
17,205000000,1000000,0,1000000,1884
18,205000000,1000000,0,1000000,2017
19,205000000,1000000,0,1000000,2025
20,205000000,1000000,0,1000000,2020
21,205000000,1000000,0,1000000,2032
22,205000000,1000000,0,1000000,2051
23,205000000,1000000,0,1000000,2049
24,205000000,1000000,0,1000000,2017
25,205000000,1000000,0,1000000,2033
26,205000000,1000000,0,1000000,2016
27,205000000,1000000,0,1000000,2006
28,205000000,1000000,0,1000000,2034
29,205000000,1000000,0,1000000,2019
30,205000000,1000000,0,1000000,1955
31,205000000,1000000,0,1000000,2026
32,205000000,1000000,0,1000000,2025
33,205000000,1000000,0,1000000,2074
34,205000000,1000000,0,1000000,1945
35,205000000,1000000,0,1000000,1924
36,205000000,1000000,0,1000000,1996
37,205000000,1000000,0,1000000,2095
38,205000000,1000000,0,1000000,1920
39,205000000,1000000,0,1000000,1945
40,205000000,1000000,0,1000000,1882
41,205000000,1000000,0,1000000,1968
42,205000000,1000000,0,1000000,2004
43,205000000,1000000,0,1000000,2084
44,205000000,1000000,0,1000000,2009
45,205000000,1000000,0,1000000,2031
46,205000000,1000000,0,1000000,2059
47,205000000,1000000,0,1000000,2021
48,205000000,1000000,0,1000000,2088
49,205000000,1000000,0,1000000,1874
50,205000000,1000000,0,1000000,1892
51,205000000,1000000,0,1000000,2063
52,205000000,1000000,0,1000000,2029
53,205000000,1000000,0,1000000,2046
54,205000000,1000000,0,1000000,1983
55,205000000,1000000,0,1000000,2097
56,205000000,1000000,0,1000000,2141
57,205000000,1000000,0,1000000,2084
58,205000000,1000000,0,1000000,2056
59,205000000,1000000,0,1000000,2052
60,205000000,1000000,0,1000000,2049
61,205000000,1000000,0,1000000,2095
62,205000000,1000000,0,1000000,2037
63,205000000,1000000,0,1000000,1886
64,205000000,1000000,0,1000000,2038
65,205000000,1000000,0,1000000,2085
66,205000000,1000000,0,1000000,2037
67,205000000,1000000,0,1000000,2150
68,205000000,1000000,0,1000000,2040
69,205000000,1000000,0,1000000,2021
70,205000000,1000000,0,1000000,2041
71,205000000,1000000,0,1000000,1990
72,205000000,1000000,0,1000000,1913
73,205000000,1000000,0,1000000,2052
74,205000000,1000000,0,1000000,2056
75,205000000,1000000,0,1000000,1926
76,205000000,1000000,0,1000000,2090
77,205000000,1000000,0,1000000,1910
78,205000000,1000000,0,1000000,1995
79,205000000,1000000,0,1000000,1952
80,205000000,1000000,0,1000000,1999
81,205000000,1000000,0,1000000,1934
82,205000000,1000000,0,1000000,2024
83,205000000,1000000,0,1000000,1903
84,205000000,1000000,0,1000000,1962
85,205000000,1000000,0,1000000,2039
86,205000000,1000000,0,1000000,2030
87,205000000,1000000,0,1000000,2006
88,205000000,1000000,0,1000000,2044
89,205000000,1000000,0,1000000,2011
90,205000000,1000000,0,1000000,2011
91,205000000,1000000,0,1000000,2028
92,205000000,1000000,0,1000000,2031
93,205000000,1000000,0,1000000,1995
94,205000000,1000000,0,1000000,2092
95,205000000,1000000,0,1000000,2161
96,205000000,1000000,0,1000000,2007
97,205000000,1000000,0,1000000,1844
98,205000000,1000000,0,1000000,2008
99,205000000,1000000,0,1000000,2070
0,210000000,1000000,0,1000000,1909
1,210000000,1000000,0,1000000,1876
2,210000000,1000000,0,1000000,1908
3,210000000,1000000,0,1000000,1915
4,210000000,1000000,0,1000000,1905
5,210000000,1000000,0,1000000,1913
6,210000000,1000000,0,1000000,1909
7,210000000,1000000,0,1000000,1961
8,210000000,1000000,0,1000000,1954
9,210000000,1000000,0,1000000,1947
10,210000000,1000000,0,1000000,1924
11,210000000,1000000,0,1000000,1894
12,210000000,1000000,0,1000000,1956
13,210000000,1000000,0,1000000,1892
14,210000000,1000000,0,1000000,1918
15,210000000,1000000,0,1000000,1938
16,210000000,1000000,0,1000000,1925
17,210000000,1000000,0,1000000,1973
18,210000000,1000000,0,1000000,1916
19,210000000,1000000,0,1000000,1918
20,210000000,1000000,0,1000000,1865
21,210000000,1000000,0,1000000,1928
22,210000000,1000000,0,1000000,1919
23,210000000,1000000,0,1000000,1927
24,210000000,1000000,0,1000000,1942
25,210000000,1000000,0,1000000,1958
26,210000000,1000000,0,1000000,1992
27,210000000,1000000,0,1000000,1976
28,210000000,1000000,0,1000000,2002
29,210000000,1000000,0,1000000,1972
30,210000000,1000000,0,1000000,1920
31,210000000,1000000,0,1000000,1957
32,210000000,1000000,0,1000000,1937
33,210000000,1000000,0,1000000,1984
34,210000000,1000000,0,1000000,1912
35,210000000,1000000,0,1000000,1968
36,210000000,1000000,0,1000000,1930
37,210000000,1000000,0,1000000,1901
38,210000000,1000000,0,1000000,1979
39,210000000,1000000,0,1000000,1987
40,210000000,1000000,0,1000000,1951
41,210000000,1000000,0,1000000,1925
42,210000000,1000000,0,1000000,1877
43,210000000,1000000,0,1000000,1922
44,210000000,1000000,0,1000000,1916
45,210000000,1000000,0,1000000,1898
46,210000000,1000000,0,1000000,1914
47,210000000,1000000,0,1000000,1955
48,210000000,1000000,0,1000000,1979
49,210000000,1000000,0,1000000,1953
50,210000000,1000000,0,1000000,2001
51,210000000,1000000,0,1000000,1952
52,210000000,1000000,0,1000000,1967
53,210000000,1000000,0,1000000,1981
54,210000000,1000000,0,1000000,1874
55,210000000,1000000,0,1000000,1988
56,210000000,1000000,0,1000000,1899
57,210000000,1000000,0,1000000,1904
58,210000000,1000000,0,1000000,1915
59,210000000,1000000,0,1000000,1990
60,210000000,1000000,0,1000000,1907
61,210000000,1000000,0,1000000,1917
62,210000000,1000000,0,1000000,1974
63,210000000,1000000,0,1000000,1924
64,210000000,1000000,0,1000000,1887
65,210000000,1000000,0,1000000,2077
66,210000000,1000000,0,1000000,1973
67,210000000,1000000,0,1000000,1883
68,210000000,1000000,0,1000000,1894
69,210000000,1000000,0,1000000,1946
70,210000000,1000000,0,1000000,1936
71,210000000,1000000,0,1000000,1949
72,210000000,1000000,0,1000000,1946
73,210000000,1000000,0,1000000,1978
74,210000000,1000000,0,1000000,2068
75,210000000,1000000,0,1000000,1882
76,210000000,1000000,0,1000000,1920
77,210000000,1000000,0,1000000,1941
78,210000000,1000000,0,1000000,2148
79,210000000,1000000,0,1000000,2024
80,210000000,1000000,0,1000000,1921
81,210000000,1000000,0,1000000,1920
82,210000000,1000000,0,1000000,1878
83,210000000,1000000,0,1000000,1952
84,210000000,1000000,0,1000000,1919
85,210000000,1000000,0,1000000,1997
86,210000000,1000000,0,1000000,2146
87,210000000,1000000,0,1000000,1882
88,210000000,1000000,0,1000000,1926
89,210000000,1000000,0,1000000,2074
90,210000000,1000000,0,1000000,2159
91,210000000,1000000,0,1000000,1907
92,210000000,1000000,0,1000000,1869
93,210000000,1000000,0,1000000,1879
94,210000000,1000000,0,1000000,1933
95,210000000,1000000,0,1000000,1890
96,210000000,1000000,0,1000000,2164
97,210000000,1000000,0,1000000,2161
98,210000000,1000000,0,1000000,1905
99,210000000,1000000,0,1000000,1891
0,215000000,1000000,0,1000000,1921
1,215000000,1000000,0,1000000,1919
2,215000000,1000000,0,1000000,1906
3,215000000,1000000,0,1000000,1903
4,215000000,1000000,0,1000000,1911
5,215000000,1000000,0,1000000,1944
6,215000000,1000000,0,1000000,1900
7,215000000,1000000,0,1000000,1948
8,215000000,1000000,0,1000000,1910
9,215000000,1000000,0,1000000,1939
10,215000000,1000000,0,1000000,1913
11,215000000,1000000,0,1000000,1937
12,215000000,1000000,0,1000000,1933
13,215000000,1000000,0,1000000,1920
14,215000000,1000000,0,1000000,1917
15,215000000,1000000,0,1000000,1929
16,215000000,1000000,0,1000000,1972
17,215000000,1000000,0,1000000,1923
18,215000000,1000000,0,1000000,1909
19,215000000,1000000,0,1000000,1905
20,215000000,1000000,0,1000000,1914
21,215000000,1000000,0,1000000,1895
22,215000000,1000000,0,1000000,1908
23,215000000,1000000,0,1000000,1921
24,215000000,1000000,0,1000000,1938
25,215000000,1000000,0,1000000,1957
26,215000000,1000000,0,1000000,1910
27,215000000,1000000,0,1000000,1930
28,215000000,1000000,0,1000000,1909
29,215000000,1000000,0,1000000,1924
30,215000000,1000000,0,1000000,1899
31,215000000,1000000,0,1000000,1925
32,215000000,1000000,0,1000000,1924
33,215000000,1000000,0,1000000,1938
34,215000000,1000000,0,1000000,1933
35,215000000,1000000,0,1000000,1911
36,215000000,1000000,0,1000000,1938
37,215000000,1000000,0,1000000,1908
38,215000000,1000000,0,1000000,1915
39,215000000,1000000,0,1000000,1893
40,215000000,1000000,0,1000000,1915
41,215000000,1000000,0,1000000,1905
42,215000000,1000000,0,1000000,1932
43,215000000,1000000,0,1000000,1920
44,215000000,1000000,0,1000000,1925
45,215000000,1000000,0,1000000,1913
46,215000000,1000000,0,1000000,1921
47,215000000,1000000,0,1000000,1918
48,215000000,1000000,0,1000000,1915
49,215000000,1000000,0,1000000,1925
50,215000000,1000000,0,1000000,1916
51,215000000,1000000,0,1000000,1916
52,215000000,1000000,0,1000000,1904
53,215000000,1000000,0,1000000,1897
54,215000000,1000000,0,1000000,1961
55,215000000,1000000,0,1000000,1914
56,215000000,1000000,0,1000000,1946
57,215000000,1000000,0,1000000,1919
58,215000000,1000000,0,1000000,1956
59,215000000,1000000,0,1000000,1927
60,215000000,1000000,0,1000000,1907
61,215000000,1000000,0,1000000,1914
62,215000000,1000000,0,1000000,1970
63,215000000,1000000,0,1000000,1964
64,215000000,1000000,0,1000000,1910
65,215000000,1000000,0,1000000,1939
66,215000000,1000000,0,1000000,1928
67,215000000,1000000,0,1000000,1959
68,215000000,1000000,0,1000000,1920
69,215000000,1000000,0,1000000,1960
70,215000000,1000000,0,1000000,1948
71,215000000,1000000,0,1000000,1921
72,215000000,1000000,0,1000000,1922
73,215000000,1000000,0,1000000,1949
74,215000000,1000000,0,1000000,1909
75,215000000,1000000,0,1000000,1910
76,215000000,1000000,0,1000000,1913
77,215000000,1000000,0,1000000,1960
78,215000000,1000000,0,1000000,1931
79,215000000,1000000,0,1000000,1928
80,215000000,1000000,0,1000000,1902
81,215000000,1000000,0,1000000,1931
82,215000000,1000000,0,1000000,1926
83,215000000,1000000,0,1000000,1945
84,215000000,1000000,0,1000000,1932
85,215000000,1000000,0,1000000,1908
86,215000000,1000000,0,1000000,1908
87,215000000,1000000,0,1000000,1930
88,215000000,1000000,0,1000000,1902
89,215000000,1000000,0,1000000,1923
90,215000000,1000000,0,1000000,1907
91,215000000,1000000,0,1000000,1927
92,215000000,1000000,0,1000000,1914
93,215000000,1000000,0,1000000,1909
94,215000000,1000000,0,1000000,1910
95,215000000,1000000,0,1000000,1933
96,215000000,1000000,0,1000000,1913
97,215000000,1000000,0,1000000,1919
98,215000000,1000000,0,1000000,1910
99,215000000,1000000,0,1000000,1921
0,220000000,1000000,0,1000000,1942
1,220000000,1000000,0,1000000,1924
2,220000000,1000000,0,1000000,1949
3,220000000,1000000,0,1000000,1916
4,220000000,1000000,0,1000000,1908
5,220000000,1000000,0,1000000,1945
6,220000000,1000000,0,1000000,1927
7,220000000,1000000,0,1000000,1954
8,220000000,1000000,0,1000000,1926
9,220000000,1000000,0,1000000,1929
10,220000000,1000000,0,1000000,1937
11,220000000,1000000,0,1000000,1902
12,220000000,1000000,0,1000000,1922
13,220000000,1000000,0,1000000,1942
14,220000000,1000000,0,1000000,1925
15,220000000,1000000,0,1000000,1942
16,220000000,1000000,0,1000000,1917
17,220000000,1000000,0,1000000,1953
18,220000000,1000000,0,1000000,1951
19,220000000,1000000,0,1000000,1934
20,220000000,1000000,0,1000000,1932
21,220000000,1000000,0,1000000,1909
22,220000000,1000000,0,1000000,1938
23,220000000,1000000,0,1000000,1923
24,220000000,1000000,0,1000000,1927
25,220000000,1000000,0,1000000,1938
26,220000000,1000000,0,1000000,1952
27,220000000,1000000,0,1000000,1934
28,220000000,1000000,0,1000000,1907
29,220000000,1000000,0,1000000,1928
30,220000000,1000000,0,1000000,1917
31,220000000,1000000,0,1000000,1951
32,220000000,1000000,0,1000000,1926
33,220000000,1000000,0,1000000,1939
34,220000000,1000000,0,1000000,1944
35,220000000,1000000,0,1000000,1921
36,220000000,1000000,0,1000000,1919
37,220000000,1000000,0,1000000,1928
38,220000000,1000000,0,1000000,1911
39,220000000,1000000,0,1000000,1937
40,220000000,1000000,0,1000000,1912
41,220000000,1000000,0,1000000,1950
42,220000000,1000000,0,1000000,1998
43,220000000,1000000,0,1000000,1926
44,220000000,1000000,0,1000000,2041
45,220000000,1000000,0,1000000,1944
46,220000000,1000000,0,1000000,1961
47,220000000,1000000,0,1000000,1943
48,220000000,1000000,0,1000000,1961
49,220000000,1000000,0,1000000,1954
50,220000000,1000000,0,1000000,1936
51,220000000,1000000,0,1000000,1927
52,220000000,1000000,0,1000000,1934
53,220000000,1000000,0,1000000,1932
54,220000000,1000000,0,1000000,1975
55,220000000,1000000,0,1000000,1942
56,220000000,1000000,0,1000000,1979
57,220000000,1000000,0,1000000,1940
58,220000000,1000000,0,1000000,1973
59,220000000,1000000,0,1000000,1950
60,220000000,1000000,0,1000000,1940
61,220000000,1000000,0,1000000,1941
62,220000000,1000000,0,1000000,1932
63,220000000,1000000,0,1000000,1943
64,220000000,1000000,0,1000000,1913
65,220000000,1000000,0,1000000,1894
66,220000000,1000000,0,1000000,1938
67,220000000,1000000,0,1000000,1926
68,220000000,1000000,0,1000000,2000
69,220000000,1000000,0,1000000,2027
70,220000000,1000000,0,1000000,1953
71,220000000,1000000,0,1000000,1925
72,220000000,1000000,0,1000000,1891
73,220000000,1000000,0,1000000,1881
74,220000000,1000000,0,1000000,1869
75,220000000,1000000,0,1000000,1909
76,220000000,1000000,0,1000000,1925
77,220000000,1000000,0,1000000,1905
78,220000000,1000000,0,1000000,1929
79,220000000,1000000,0,1000000,1928
80,220000000,1000000,0,1000000,1899
81,220000000,1000000,0,1000000,1921
82,220000000,1000000,0,1000000,1957
83,220000000,1000000,0,1000000,1949
84,220000000,1000000,0,1000000,1912
85,220000000,1000000,0,1000000,1936
86,220000000,1000000,0,1000000,2000
87,220000000,1000000,0,1000000,2014
88,220000000,1000000,0,1000000,1899
89,220000000,1000000,0,1000000,1909
90,220000000,1000000,0,1000000,1905
91,220000000,1000000,0,1000000,1931
92,220000000,1000000,0,1000000,1923
93,220000000,1000000,0,1000000,1969
94,220000000,1000000,0,1000000,2022
95,220000000,1000000,0,1000000,1959
96,220000000,1000000,0,1000000,1911
97,220000000,1000000,0,1000000,1923
98,220000000,1000000,0,1000000,1877
99,220000000,1000000,0,1000000,1934
0,225000000,940544,9,940553,1748
1,225000000,1000000,0,1000000,1871
2,225000000,973048,4,973052,1833
3,225000000,1000000,0,1000000,1857
4,225000000,996524,1,996525,1835
5,225000000,932620,8,932628,1742
6,225000000,1000000,0,1000000,1930
7,225000000,1000000,0,1000000,1871
8,225000000,996524,1,996525,1832
9,225000000,923239,11,923250,1731
10,225000000,1000000,0,1000000,1864
11,225000000,1000000,0,1000000,1852
12,225000000,1000000,0,1000000,1839
13,225000000,971553,4,971557,1826
14,225000000,996524,1,996525,1962
15,225000000,1000000,0,1000000,1834
16,225000000,1000000,0,1000000,1841
17,225000000,1000000,0,1000000,1842
18,225000000,1000000,0,1000000,1847
19,225000000,1000000,0,1000000,1836
20,225000000,1000000,0,1000000,1859
21,225000000,937506,7,937513,1743
22,225000000,1000000,0,1000000,1949
23,225000000,1000000,0,1000000,1857
24,225000000,996524,1,996525,1883
25,225000000,969572,4,969576,1808
26,225000000,1000000,0,1000000,1862
27,225000000,1000000,0,1000000,1867
28,225000000,990000,1,990001,1839
29,225000000,996524,1,996525,1837
30,225000000,996524,1,996525,1959
31,225000000,996524,1,996525,1851
32,225000000,1000000,0,1000000,1852
33,225000000,990000,1,990001,1850
34,225000000,1000000,0,1000000,1845
35,225000000,1000000,0,1000000,1862
36,225000000,1000000,0,1000000,1867
37,225000000,990000,1,990001,1849
38,225000000,1000000,0,1000000,1979
39,225000000,1000000,0,1000000,1880
40,225000000,1000000,0,1000000,1852
41,225000000,1000000,0,1000000,1865
42,225000000,979572,3,979575,1820
43,225000000,990000,1,990001,1846
44,225000000,1000000,0,1000000,1875
45,225000000,1000000,0,1000000,1863
46,225000000,1000000,0,1000000,1988
47,225000000,989572,2,989574,1847
48,225000000,1000000,0,1000000,1866
49,225000000,996524,1,996525,1841
50,225000000,996524,1,996525,1853
51,225000000,1000000,0,1000000,1860
52,225000000,976524,3,976527,1817
53,225000000,1000000,0,1000000,1872
54,225000000,1000000,0,1000000,1970
55,225000000,993048,1,993049,1857
56,225000000,993048,1,993049,1858
57,225000000,989572,2,989574,1851
58,225000000,993048,1,993049,1878
59,225000000,1000000,0,1000000,1864
60,225000000,986524,2,986526,1828
61,225000000,987985,2,987987,1845
62,225000000,990000,1,990001,1962
63,225000000,974509,4,974513,1823
64,225000000,976524,3,976527,1818
65,225000000,959572,5,959577,1785
66,225000000,980000,2,980002,1828
67,225000000,963048,4,963052,1795
68,225000000,989572,2,989574,1887
69,225000000,986524,2,986526,1840
70,225000000,990000,1,990001,1945
71,225000000,986524,2,986526,1825
72,225000000,990000,1,990001,1852
73,225000000,1000000,0,1000000,1878
74,225000000,990000,1,990001,1919
75,225000000,993048,1,993049,1927
76,225000000,976524,3,976527,1889
77,225000000,1000000,0,1000000,1926
78,225000000,980000,2,980002,1894
79,225000000,959572,6,959578,1785
80,225000000,1000000,0,1000000,1938
81,225000000,1000000,0,1000000,1942
82,225000000,1000000,0,1000000,1933
83,225000000,1000000,0,1000000,1940
84,225000000,1000000,0,1000000,1940
85,225000000,1000000,0,1000000,1939
86,225000000,983048,2,983050,1921
87,225000000,1000000,0,1000000,1937
88,225000000,996524,1,996525,1925
89,225000000,1000000,0,1000000,1916
90,225000000,996524,1,996525,1944
91,225000000,983048,2,983050,1894
92,225000000,1000000,0,1000000,1941
93,225000000,1000000,0,1000000,1925
94,225000000,969572,4,969576,1887
95,225000000,990000,1,990001,1903
96,225000000,980000,2,980002,1874
97,225000000,1000000,0,1000000,1920
98,225000000,1000000,0,1000000,1933
99,225000000,990000,1,990001,1898
0,230000000,556,100,656,0
1,230000000,25,100,125,0
2,230000000,0,100,100,0
3,230000000,0,100,100,0
4,230000000,114,100,214,0
5,230000000,0,100,100,0
6,230000000,1367,100,1467,1
7,230000000,10,100,110,0
8,230000000,79,100,179,0
9,230000000,0,100,100,0
10,230000000,35,100,135,0
11,230000000,0,100,100,0
12,230000000,14,100,114,0
13,230000000,0,100,100,0
14,230000000,0,100,100,0
15,230000000,0,100,100,0
16,230000000,48,100,148,0
17,230000000,0,100,100,0
18,230000000,0,100,100,0
19,230000000,0,100,100,0
20,230000000,0,100,100,0
21,230000000,0,100,100,0
22,230000000,68,100,168,0
23,230000000,0,100,100,0
24,230000000,93,100,193,0
25,230000000,4,100,104,0
26,230000000,0,100,100,0
27,230000000,0,100,100,0
28,230000000,0,100,100,0
29,230000000,0,100,100,0
30,230000000,212,100,312,0
31,230000000,0,100,100,0
32,230000000,42,100,142,0
33,230000000,0,100,100,0
34,230000000,48,100,148,0
35,230000000,0,100,100,0
36,230000000,0,100,100,0
37,230000000,0,100,100,0
38,230000000,0,100,100,0
39,230000000,0,100,100,0
40,230000000,0,100,100,0
41,230000000,0,100,100,0
42,230000000,0,100,100,0
43,230000000,0,100,100,0
44,230000000,0,100,100,0
45,230000000,0,100,100,0
46,230000000,0,100,100,0
47,230000000,0,100,100,0
48,230000000,0,100,100,0
49,230000000,0,100,100,0
50,230000000,225,100,325,0
51,230000000,473,100,573,0
52,230000000,179,100,279,0
53,230000000,0,100,100,0
54,230000000,0,100,100,0
55,230000000,48,100,148,0
56,230000000,0,100,100,0
57,230000000,0,100,100,0
58,230000000,0,100,100,0
59,230000000,0,100,100,0
60,230000000,0,100,100,0
61,230000000,0,100,100,0
62,230000000,0,100,100,0
63,230000000,0,100,100,0
64,230000000,0,100,100,0
65,230000000,0,100,100,0
66,230000000,0,100,100,0
67,230000000,0,100,100,0
68,230000000,0,100,100,0
69,230000000,0,100,100,0
70,230000000,623,100,723,0
71,230000000,1053,100,1153,0
72,230000000,0,100,100,0
73,230000000,0,100,100,0
74,230000000,0,100,100,0
75,230000000,0,100,100,0
76,230000000,10,100,110,0
77,230000000,0,100,100,0
78,230000000,0,100,100,0
79,230000000,11,100,111,0
80,230000000,0,100,100,0
81,230000000,0,100,100,0
82,230000000,0,100,100,0
83,230000000,0,100,100,0
84,230000000,0,100,100,0
85,230000000,0,100,100,0
86,230000000,14,100,114,0
87,230000000,181,100,281,0
88,230000000,35,100,135,0
89,230000000,11,100,111,0
90,230000000,0,100,100,0
91,230000000,0,100,100,0
92,230000000,0,100,100,0
93,230000000,0,100,100,0
94,230000000,0,100,100,0
95,230000000,35,100,135,0
96,230000000,0,100,100,0
97,230000000,0,100,100,0
98,230000000,22,100,122,0
99,230000000,0,100,100,0
0,235000000,0,100,100,0
1,235000000,0,100,100,0
2,235000000,0,100,100,0
3,235000000,0,100,100,0
4,235000000,0,100,100,0
5,235000000,0,100,100,0
6,235000000,0,100,100,0
7,235000000,0,100,100,0
8,235000000,0,100,100,0
9,235000000,0,100,100,0
10,235000000,0,100,100,0
11,235000000,0,100,100,0
12,235000000,0,100,100,0
13,235000000,0,100,100,0
14,235000000,0,100,100,0
15,235000000,0,100,100,0
16,235000000,0,100,100,0
17,235000000,0,100,100,0
18,235000000,0,100,100,0
19,235000000,0,100,100,0
20,235000000,0,100,100,0
21,235000000,0,100,100,0
22,235000000,0,100,100,0
23,235000000,0,100,100,0
24,235000000,0,100,100,0
25,235000000,0,100,100,0
26,235000000,0,100,100,0
27,235000000,0,100,100,0
28,235000000,0,100,100,0
29,235000000,0,100,100,0
30,235000000,0,100,100,0
31,235000000,0,100,100,0
32,235000000,0,100,100,0
33,235000000,0,100,100,0
34,235000000,0,100,100,0
35,235000000,0,100,100,0
36,235000000,0,100,100,0
37,235000000,0,100,100,0
38,235000000,0,100,100,0
39,235000000,0,100,100,0
40,235000000,0,100,100,0
41,235000000,0,100,100,0
42,235000000,0,100,100,0
43,235000000,0,100,100,0
44,235000000,0,100,100,0
45,235000000,0,100,100,0
46,235000000,0,100,100,0
47,235000000,0,100,100,0
48,235000000,0,100,100,0
49,235000000,0,100,100,0
50,235000000,0,100,100,0
51,235000000,0,100,100,0
52,235000000,0,100,100,0
53,235000000,0,100,100,0
54,235000000,0,100,100,0
55,235000000,0,100,100,0
56,235000000,0,100,100,0
57,235000000,0,100,100,0
58,235000000,0,100,100,0
59,235000000,0,100,100,0
60,235000000,0,100,100,0
61,235000000,0,100,100,0
62,235000000,0,100,100,0
63,235000000,0,100,100,0
64,235000000,0,100,100,0
65,235000000,0,100,100,0
66,235000000,0,100,100,0
67,235000000,0,100,100,0
68,235000000,0,100,100,0
69,235000000,0,100,100,0
70,235000000,0,100,100,0
71,235000000,0,100,100,0
72,235000000,0,100,100,0
73,235000000,0,100,100,0
74,235000000,0,100,100,0
75,235000000,0,100,100,0
76,235000000,0,100,100,0
77,235000000,0,100,100,0
78,235000000,0,100,100,0
79,235000000,0,100,100,0
80,235000000,0,100,100,0
81,235000000,0,100,100,0
82,235000000,0,100,100,0
83,235000000,0,100,100,0
84,235000000,0,100,100,0
85,235000000,0,100,100,0
86,235000000,0,100,100,0
87,235000000,0,100,100,0
88,235000000,0,100,100,0
89,235000000,0,100,100,0
90,235000000,0,100,100,0
91,235000000,0,100,100,0
92,235000000,0,100,100,0
93,235000000,0,100,100,0
94,235000000,0,100,100,0
95,235000000,0,100,100,0
96,235000000,0,100,100,0
97,235000000,0,100,100,0
98,235000000,0,100,100,0
99,235000000,0,100,100,0
Test finished
commands completed
