set_freq,meas_freq,success,fail,total,voltage
138000000,137953280,1000000,0,1000000,1000
138000000,137789440,1000000,0,1000000,1000
139000000,138838016,1000000,0,1000000,1000
139000000,139067392,1000000,0,1000000,1000
139000000,138772480,1000000,0,1000000,1000
139000000,138870784,1000000,0,1000000,1000
139000000,138870784,1000000,0,1000000,1000
139000000,139165696,1000000,0,1000000,1000
139000000,138969088,1000000,0,1000000,1000
139000000,138608640,1000000,0,1000000,1000
139000000,139198464,1000000,0,1000000,1000
139000000,138969088,1000000,0,1000000,1000
140000000,140574720,1000000,0,1000000,1000
140000000,140738560,1000000,0,1000000,1000
140000000,140607488,1000000,0,1000000,1000
140000000,140738560,1000000,0,1000000,1000
140000000,140804096,1000000,0,1000000,1000
140000000,140509184,1000000,0,1000000,1000
140000000,140607488,1000000,0,1000000,1000
140000000,140410880,1000000,0,1000000,1000
140000000,140410880,1000000,0,1000000,1000
140000000,140574720,1000000,0,1000000,1000
141000000,141328384,1000000,0,1000000,1000
141000000,141295616,1000000,0,1000000,1000
141000000,141197312,1000000,0,1000000,1000
141000000,141131776,1000000,0,1000000,1000
141000000,141099008,1000000,0,1000000,1000
141000000,140902400,1000000,0,1000000,1000
141000000,141099008,1000000,0,1000000,1000
141000000,140869632,1000000,0,1000000,1000
141000000,141099008,1000000,0,1000000,1000
141000000,141131776,1000000,0,1000000,1000
142000000,142180352,1000000,0,1000000,1000
142000000,142049280,1000000,0,1000000,1000
142000000,141787136,1000000,0,1000000,1000
142000000,142049280,1000000,0,1000000,1000
142000000,141688832,1000000,0,1000000,1000
142000000,141918208,1000000,0,1000000,1000
142000000,141623296,1000000,0,1000000,1000
142000000,142016512,1000000,0,1000000,1000
142000000,142213120,1000000,0,1000000,1000
142000000,141918208,1000000,0,1000000,1000
143000000,143294464,1000000,0,1000000,1000
143000000,143032320,1000000,0,1000000,1000
143000000,142901248,1000000,0,1000000,1000
143000000,143032320,1000000,0,1000000,1000
143000000,143327232,1000000,0,1000000,1000
143000000,142868480,1000000,0,1000000,1000
143000000,143163392,1000000,0,1000000,1000
143000000,143065088,1000000,0,1000000,1000
143000000,143163392,1000000,0,1000000,1000
143000000,143163392,1000000,0,1000000,1000
144000000,144474112,1000000,0,1000000,1000
144000000,144408576,1000000,0,1000000,1000
144000000,144244736,1000000,0,1000000,1000
144000000,144605184,1000000,0,1000000,1000
144000000,144637952,1000000,0,1000000,1000
144000000,144539648,1000000,0,1000000,1000
144000000,144408576,1000000,0,1000000,1000
144000000,144343040,1000000,0,1000000,1000
144000000,144375808,1000000,0,1000000,1000
144000000,144867328,1000000,0,1000000,1000
145000000,145326080,1000000,0,1000000,1000
145000000,145195008,1000000,0,1000000,1000
145000000,145227776,1000000,0,1000000,1000
145000000,145096704,1000000,0,1000000,1000
145000000,145129472,1000000,0,1000000,1000
145000000,145096704,1000000,0,1000000,1000
145000000,145555456,1000000,0,1000000,1000
145000000,145195008,1000000,0,1000000,1000
145000000,145719296,1000000,0,1000000,1000
145000000,145326080,1000000,0,1000000,1000
146000000,145620992,1000000,0,1000000,1000
146000000,145850368,1000000,0,1000000,1000
146000000,145752064,1000000,0,1000000,1000
146000000,145883136,1000000,0,1000000,1000
146000000,145555456,1000000,0,1000000,1000
146000000,145457152,1000000,0,1000000,1000
146000000,145784832,1000000,0,1000000,1000
146000000,145817600,1000000,0,1000000,1000
146000000,145653760,1000000,0,1000000,1000
146000000,145817600,1000000,0,1000000,1000
147000000,147390464,1000000,0,1000000,1000
147000000,147456000,1000000,0,1000000,1000
147000000,147161088,1000000,0,1000000,1000
147000000,147292160,1000000,0,1000000,1000
147000000,147357696,1000000,0,1000000,1000
147000000,147128320,1000000,0,1000000,1000
147000000,147193856,1000000,0,1000000,1000
147000000,147095552,1000000,0,1000000,1000
147000000,147619840,1000000,0,1000000,1000
147000000,147521536,1000000,0,1000000,1000
148000000,148144128,1000000,0,1000000,1000
148000000,148176896,1000000,0,1000000,1000
148000000,148209664,1000000,0,1000000,1000
148000000,148144128,1000000,0,1000000,1000
148000000,148111360,1000000,0,1000000,1000
148000000,148275200,1000000,0,1000000,1000
148000000,148209664,1000000,0,1000000,1000
148000000,148209664,1000000,0,1000000,1000
148000000,148537344,1000000,0,1000000,1000
148000000,148144128,1000000,0,1000000,1000
149000000,149553152,1000000,0,1000000,1000
149000000,149094400,1000000,0,1000000,1000
149000000,149225472,1000000,0,1000000,1000
149000000,149094400,1000000,0,1000000,1000
149000000,149094400,1000000,0,1000000,1000
149000000,148996096,1000000,0,1000000,1000
149000000,149159936,1000000,0,1000000,1000
149000000,149159936,1000000,0,1000000,1000
149000000,148996096,1000000,0,1000000,1000
149000000,149094400,1000000,0,1000000,1000
150000000,150339584,1000000,0,1000000,1000
150000000,150011904,1000000,0,1000000,1000
150000000,150306816,1000000,0,1000000,1000
150000000,150011904,1000000,0,1000000,1000
150000000,149716992,1000000,0,1000000,1000
150000000,150175744,1000000,0,1000000,1000
150000000,150568960,1000000,0,1000000,1000
150000000,150011904,1000000,0,1000000,1000
150000000,150208512,1000000,0,1000000,1000
150000000,149979136,1000000,0,1000000,1000
151000000,151355392,1000000,0,1000000,1000
151000000,151257088,1000000,0,1000000,1000
151000000,150929408,1000000,0,1000000,1000
151000000,151552000,1000000,0,1000000,1000
151000000,151584768,1000000,0,1000000,1000
151000000,151355392,1000000,0,1000000,1000
151000000,151519232,1000000,0,1000000,1000
151000000,151650304,1000000,0,1000000,1000
151000000,151289856,1000000,0,1000000,1000
151000000,151420928,1000000,0,1000000,1000
152000000,152305664,1000000,0,1000000,1000
152000000,152338432,1000000,0,1000000,1000
152000000,152371200,1000000,0,1000000,1000
152000000,152502272,1000000,0,1000000,1000
152000000,152666112,1000000,0,1000000,1000
152000000,152338432,1000000,0,1000000,1000
152000000,152109056,1000000,0,1000000,1000
152000000,152174592,1000000,0,1000000,1000
152000000,151814144,1000000,0,1000000,1000
152000000,152141824,1000000,0,1000000,1000
153000000,152862720,1000000,0,1000000,1000
153000000,152666112,1000000,0,1000000,1000
153000000,152797184,1000000,0,1000000,1000
153000000,152829952,1000000,0,1000000,1000
153000000,152928256,1000000,0,1000000,1000
153000000,152764416,1000000,0,1000000,1000
153000000,152469504,1000000,0,1000000,1000
153000000,152764416,1000000,0,1000000,1000
153000000,152272896,1000000,0,1000000,1000
153000000,152698880,1000000,0,1000000,1000
154000000,153255936,1000000,0,1000000,1000
154000000,153714688,1000000,0,1000000,1000
154000000,153518080,1000000,0,1000000,1000
154000000,153485312,1000000,0,1000000,1000
154000000,153583616,1000000,0,1000000,1000
154000000,153747456,1000000,0,1000000,1000
154000000,153976832,1000000,0,1000000,1000
154000000,153976832,1000000,0,1000000,1000
154000000,153878528,1000000,0,1000000,1000
154000000,153518080,1000000,0,1000000,1000
155000000,155353088,1000000,0,1000000,1000
155000000,155713536,1000000,0,1000000,1000
155000000,155025408,1000000,0,1000000,1000
155000000,155418624,1000000,0,1000000,1000
155000000,155353088,1000000,0,1000000,1000
155000000,155418624,1000000,0,1000000,1000
155000000,155189248,1000000,0,1000000,1000
155000000,155123712,1000000,0,1000000,1000
155000000,155385856,1000000,0,1000000,1000
155000000,155516928,1000000,0,1000000,1000
156000000,156172288,1000000,0,1000000,1000
156000000,156205056,1000000,0,1000000,1000
156000000,156434432,1000000,0,1000000,1000
156000000,156270592,1000000,0,1000000,1000
156000000,155844608,1000000,0,1000000,1000
156000000,156106752,1000000,0,1000000,1000
156000000,156237824,1000000,0,1000000,1000
156000000,155942912,1000000,0,1000000,1000
156000000,156499968,1000000,0,1000000,1000
156000000,156106752,1000000,0,1000000,1000
157000000,157483008,1000000,0,1000000,1000
157000000,157188096,1000000,0,1000000,1000
157000000,157319168,1000000,0,1000000,1000
157000000,156991488,1000000,0,1000000,1000
157000000,157319168,1000000,0,1000000,1000
157000000,157089792,1000000,0,1000000,1000
157000000,156991488,1000000,0,1000000,1000
157000000,156958720,1000000,0,1000000,1000
157000000,157351936,1000000,0,1000000,1000
157000000,157220864,1000000,0,1000000,1000
158000000,158662656,1000000,0,1000000,1000
158000000,158171136,1000000,0,1000000,1000
158000000,158367744,1000000,0,1000000,1000
158000000,158334976,1000000,0,1000000,1000
158000000,158203904,1000000,0,1000000,1000
158000000,158433280,1000000,0,1000000,1000
158000000,158531584,1000000,0,1000000,1000
158000000,158203904,1000000,0,1000000,1000
158000000,158597120,1000000,0,1000000,1000
158000000,158138368,1000000,0,1000000,1000
159000000,158990336,1000000,0,1000000,1000
159000000,159645696,1000000,0,1000000,1000
159000000,159547392,1000000,0,1000000,1000
159000000,159252480,1000000,0,1000000,1000
159000000,159318016,1000000,0,1000000,1000
159000000,159350784,1000000,0,1000000,1000
159000000,159416320,1000000,0,1000000,1000
159000000,159088640,1000000,0,1000000,1000
159000000,159154176,1000000,0,1000000,1000
159000000,159416320,1000000,0,1000000,1000
160000000,160104448,1000000,0,1000000,1000
160000000,160071680,1000000,0,1000000,1000
160000000,160038912,1000000,0,1000000,1000
160000000,160071680,1000000,0,1000000,1000
160000000,160202752,1000000,0,1000000,1000
160000000,160333824,1000000,0,1000000,1000
160000000,160038912,1000000,0,1000000,1000
160000000,160301056,1000000,0,1000000,1000
160000000,160169984,1000000,0,1000000,1000
160000000,160268288,1000000,0,1000000,1000
161000000,161316864,1000000,0,1000000,1000
161000000,160989184,1000000,0,1000000,1000
161000000,161284096,1000000,0,1000000,1000
161000000,160595968,1000000,0,1000000,1000
161000000,160956416,1000000,0,1000000,1000
161000000,161054720,1000000,0,1000000,1000
161000000,160727040,1000000,0,1000000,1000
161000000,160825344,1000000,0,1000000,1000
161000000,160923648,1000000,0,1000000,1000
161000000,160956416,1000000,0,1000000,1000
162000000,162070528,1000000,0,1000000,1000
162000000,161873920,1000000,0,1000000,1000
162000000,162103296,1000000,0,1000000,1000
162000000,161939456,1000000,0,1000000,1000
162000000,162201600,1000000,0,1000000,1000
162000000,162136064,1000000,0,1000000,1000
162000000,161710080,1000000,0,1000000,1000
162000000,162103296,1000000,0,1000000,1000
162000000,162136064,1000000,0,1000000,1000
162000000,162299904,1000000,0,1000000,1000
163000000,163348480,1000000,0,1000000,1000
163000000,163282944,1000000,0,1000000,1000
163000000,163282944,1000000,0,1000000,1000
163000000,163020800,1000000,0,1000000,1000
163000000,163086336,1000000,0,1000000,1000
163000000,163414016,1000000,0,1000000,1000
163000000,162922496,1000000,0,1000000,1000
163000000,163348480,1000000,0,1000000,1000
163000000,163020800,1000000,0,1000000,1000
163000000,163053568,1000000,0,1000000,1000
164000000,164790272,1000000,0,1000000,1000
164000000,164265984,1000000,0,1000000,1000
164000000,164200448,1000000,0,1000000,1000
164000000,164003840,1000000,0,1000000,1000
164000000,164233216,1000000,0,1000000,1000
164000000,164036608,1000000,0,1000000,1000
164000000,164102144,1000000,0,1000000,1000
164000000,164233216,1000000,0,1000000,1000
164000000,164134912,1000000,0,1000000,1000
164000000,164331520,1000000,0,1000000,1000
165000000,164855808,1000000,0,1000000,1000
165000000,164986880,1000000,0,1000000,1000
165000000,165019648,1000000,0,1000000,1000
165000000,165314560,1000000,0,1000000,1000
165000000,164888576,1000000,0,1000000,1000
165000000,165281792,1000000,0,1000000,1000
165000000,165314560,1000000,0,1000000,1000
165000000,164757504,1000000,0,1000000,1000
165000000,164921344,1000000,0,1000000,1000
165000000,165249024,1000000,0,1000000,1000
166000000,165838848,1000000,0,1000000,1000
166000000,165871616,1000000,0,1000000,1000
166000000,166068224,1000000,0,1000000,1000
166000000,166264832,1000000,0,1000000,1000
166000000,165773312,1000000,0,1000000,1000
166000000,166035456,1000000,0,1000000,1000
166000000,165806080,1000000,0,1000000,1000
166000000,166133760,1000000,0,1000000,1000
166000000,165969920,1000000,0,1000000,1000
166000000,166232064,1000000,0,1000000,1000
167000000,167411712,1000000,0,1000000,1000
167000000,167084032,1000000,0,1000000,1000
167000000,167051264,1000000,0,1000000,1000
167000000,167149568,1000000,0,1000000,1000
167000000,166952960,1000000,0,1000000,1000
167000000,167116800,1000000,0,1000000,1000
167000000,167346176,1000000,0,1000000,1000
167000000,166887424,1000000,0,1000000,1000
167000000,167116800,1000000,0,1000000,1000
167000000,166952960,1000000,0,1000000,1000
168000000,168591360,1000000,0,1000000,1000
168000000,168230912,1000000,0,1000000,1000
168000000,168493056,1000000,0,1000000,1000
168000000,168165376,1000000,0,1000000,1000
168000000,168165376,1000000,0,1000000,1000
168000000,168329216,1000000,0,1000000,1000
168000000,168787968,1000000,0,1000000,1000
168000000,168198144,1000000,0,1000000,1000
168000000,168034304,1000000,0,1000000,1000
168000000,168198144,1000000,0,1000000,1000
169000000,169607168,1000000,0,1000000,1000
169000000,169213952,1000000,0,1000000,1000
169000000,169476096,1000000,0,1000000,1000
169000000,168656896,1000000,0,1000000,1000
169000000,168689664,1000000,0,1000000,1000
169000000,169115648,1000000,0,1000000,1000
169000000,168787968,1000000,0,1000000,1000
169000000,169246720,1000000,0,1000000,1000
169000000,168951808,1000000,0,1000000,1000
169000000,169181184,1000000,0,1000000,1000
170000000,170065920,1000000,0,1000000,1000
170000000,170131456,1000000,0,1000000,1000
170000000,170065920,1000000,0,1000000,1000
170000000,170590208,1000000,0,1000000,1000
170000000,170393600,1000000,0,1000000,1000
170000000,170196992,1000000,0,1000000,1000
170000000,170360832,1000000,0,1000000,1000
170000000,170229760,1000000,0,1000000,1000
170000000,170295296,1000000,0,1000000,1000
170000000,170393600,1000000,0,1000000,1000
171000000,170885120,1000000,0,1000000,1000
171000000,170819584,1000000,0,1000000,1000
171000000,171671552,1000000,0,1000000,1000
171000000,171278336,1000000,0,1000000,1000
171000000,171147264,1000000,0,1000000,1000
171000000,170950656,1000000,0,1000000,1000
171000000,171114496,1000000,0,1000000,1000
171000000,171081728,1000000,0,1000000,1000
171000000,171114496,1000000,0,1000000,1000
171000000,171245568,1000000,0,1000000,1000
172000000,172097536,1000000,0,1000000,1000
172000000,171540480,1000000,0,1000000,1000
172000000,172195840,1000000,0,1000000,1000
172000000,172359680,1000000,0,1000000,1000
172000000,171769856,1000000,0,1000000,1000
172000000,172228608,1000000,0,1000000,1000
172000000,171966464,1000000,0,1000000,1000
172000000,172130304,1000000,0,1000000,1000
172000000,171900928,1000000,0,1000000,1000
172000000,171999232,1000000,0,1000000,1000
173000000,172916736,1000000,0,1000000,1000
173000000,172982272,1000000,0,1000000,1000
173000000,172851200,1000000,0,1000000,1000
173000000,173211648,1000000,0,1000000,1000
173000000,173015040,1000000,0,1000000,1000
173000000,173178880,1000000,0,1000000,1000
173000000,172883968,1000000,0,1000000,1000
173000000,172851200,1000000,0,1000000,1000
173000000,173244416,1000000,0,1000000,1000
173000000,172916736,1000000,0,1000000,1000
174000000,173703168,1000000,0,1000000,1000
174000000,173867008,1000000,0,1000000,1000
174000000,173539328,1000000,0,1000000,1000
174000000,173735936,1000000,0,1000000,1000
174000000,173998080,1000000,0,1000000,1000
174000000,173506560,1000000,0,1000000,1000
174000000,173703168,1000000,0,1000000,1000
174000000,173735936,1000000,0,1000000,1000
174000000,173703168,1000000,0,1000000,1000
174000000,173441024,1000000,0,1000000,1000
175000000,176390144,1000000,0,1000000,1000
175000000,176226304,1000000,0,1000000,1000
175000000,176455680,1000000,0,1000000,1000
175000000,176717824,1000000,0,1000000,1000
175000000,176259072,1000000,0,1000000,1000
175000000,176226304,1000000,0,1000000,1000
175000000,176422912,1000000,0,1000000,1000
175000000,176521216,1000000,0,1000000,1000
175000000,176291840,1000000,0,1000000,1000
175000000,176390144,1000000,0,1000000,1000
176000000,176586752,1000000,0,1000000,1000
176000000,176226304,1000000,0,1000000,1000
176000000,176193536,1000000,0,1000000,1000
176000000,176193536,1000000,0,1000000,1000
176000000,175996928,1000000,0,1000000,1000
176000000,176029696,1000000,0,1000000,1000
176000000,176259072,1000000,0,1000000,1000
176000000,176324608,1000000,0,1000000,1000
176000000,176455680,1000000,0,1000000,1000
176000000,176324608,1000000,0,1000000,1000
177000000,176947200,1000000,0,1000000,1000
177000000,176848896,1000000,0,1000000,1000
177000000,177143808,1000000,0,1000000,1000
177000000,177176576,1000000,0,1000000,1000
177000000,176783360,1000000,0,1000000,1000
177000000,177602560,1000000,0,1000000,1000
177000000,177274880,1000000,0,1000000,1000
177000000,177700864,1000000,0,1000000,1000
177000000,177668096,1000000,0,1000000,1000
177000000,177111040,1000000,0,1000000,1000
178000000,178454528,1000000,0,1000000,1000
178000000,178356224,1000000,0,1000000,1000
178000000,178388992,1000000,0,1000000,1000
178000000,178782208,1000000,0,1000000,1000
178000000,178257920,1000000,0,1000000,1000
178000000,178388992,1000000,0,1000000,1000
178000000,178061312,1000000,0,1000000,1000
178000000,178716672,1000000,0,1000000,1000
178000000,177864704,1000000,0,1000000,1000
178000000,178651136,1000000,0,1000000,1000
179000000,179503104,1000000,0,1000000,1000
179000000,179142656,1000000,0,1000000,1000
179000000,179535872,1000000,0,1000000,1000
179000000,178847744,1000000,0,1000000,1000
179000000,179208192,1000000,0,1000000,1000
179000000,178847744,1000000,0,1000000,1000
179000000,179208192,1000000,0,1000000,1000
179000000,179339264,1000000,0,1000000,1000
179000000,178978816,1000000,0,1000000,1000
179000000,178880512,1000000,0,1000000,1000
180000000,180027392,1000000,0,1000000,1000
180000000,179863552,1000000,0,1000000,1000
180000000,180224000,1000000,0,1000000,1000
180000000,180092928,1000000,0,1000000,1000
180000000,180027392,1000000,0,1000000,1000
180000000,180060160,1000000,0,1000000,1000
180000000,180289536,1000000,0,1000000,1000
180000000,179798016,1000000,0,1000000,1000
180000000,180256768,1000000,0,1000000,1000
180000000,180387840,1000000,0,1000000,1000
181000000,181010432,1000000,0,1000000,1000
181000000,181174272,1000000,0,1000000,1000
181000000,180879360,1000000,0,1000000,1000
181000000,181207040,1000000,0,1000000,1000
181000000,181207040,1000000,0,1000000,1000
181000000,181305344,1000000,0,1000000,1000
181000000,181436416,1000000,0,1000000,1000
181000000,181338112,1000000,0,1000000,1000
181000000,180977664,1000000,0,1000000,1000
181000000,181469184,1000000,0,1000000,1000
182000000,182419456,1000000,0,1000000,1000
182000000,181993472,1000000,0,1000000,1000
182000000,182026240,1000000,0,1000000,1000
182000000,181862400,1000000,0,1000000,1000
182000000,181731328,1000000,0,1000000,1000
182000000,181993472,1000000,0,1000000,1000
182000000,182091776,1000000,0,1000000,1000
182000000,182484992,1000000,0,1000000,1000
182000000,182026240,1000000,0,1000000,1000
182000000,182124544,1000000,0,1000000,1000
183000000,183205888,1000000,0,1000000,1000
183000000,183697408,1000000,0,1000000,1000
183000000,183402496,1000000,0,1000000,1000
183000000,182910976,1000000,0,1000000,1000
183000000,182976512,1000000,0,1000000,1000
183000000,182943744,1000000,0,1000000,1000
183000000,183533568,1000000,0,1000000,1000
183000000,183369728,1000000,0,1000000,1000
183000000,183336960,1000000,0,1000000,1000
183000000,183402496,1000000,0,1000000,1000
184000000,183762944,1000000,0,1000000,1000
184000000,184418304,1000000,0,1000000,1000
184000000,184123392,1000000,0,1000000,1000
184000000,184188928,1000000,0,1000000,1000
184000000,183762944,1000000,0,1000000,1000
184000000,184352768,1000000,0,1000000,1000
184000000,184090624,1000000,0,1000000,1000
184000000,183992320,1000000,0,1000000,1000
184000000,184188928,1000000,0,1000000,1000
184000000,184057856,1000000,0,1000000,1000
185000000,184647680,1000000,0,1000000,1000
185000000,185106432,1000000,0,1000000,1000
185000000,184942592,1000000,0,1000000,1000
185000000,184877056,1000000,0,1000000,1000
185000000,185073664,1000000,0,1000000,1000
185000000,184942592,1000000,0,1000000,1000
185000000,184778752,1000000,0,1000000,1000
185000000,184909824,1000000,0,1000000,1000
185000000,185008128,1000000,0,1000000,1000
185000000,184942592,1000000,0,1000000,1000
186000000,186155008,1000000,0,1000000,1000
186000000,186023936,1000000,0,1000000,1000
186000000,185860096,1000000,0,1000000,1000
186000000,186482688,1000000,0,1000000,1000
186000000,185925632,1000000,0,1000000,1000
186000000,185761792,1000000,0,1000000,1000
186000000,186155008,1000000,0,1000000,1000
186000000,186253312,1000000,0,1000000,1000
186000000,185925632,1000000,0,1000000,1000
186000000,186187776,1000000,0,1000000,1000
187000000,186875904,1000000,0,1000000,1000
187000000,186875904,1000000,0,1000000,1000
187000000,186548224,1000000,0,1000000,1000
187000000,187006976,1000000,0,1000000,1000
