set_freq,meas_freq,success,fail,total,voltage
121000000,114556928,1000000,0,1000000,1200
121000000,114360320,1000000,0,1000000,1200
121000000,114229248,1000000,0,1000000,1200
121000000,114622464,1000000,0,1000000,1200
121000000,114360320,1000000,0,1000000,1200
121000000,114360320,1000000,0,1000000,1200
121000000,114327552,1000000,0,1000000,1200
121000000,114524160,1000000,0,1000000,1200
121000000,114229248,1000000,0,1000000,1200
121000000,114425856,1000000,0,1000000,1200
122000000,122159104,1000000,0,1000000,1200
122000000,121929728,1000000,0,1000000,1200
122000000,122060800,1000000,0,1000000,1200
122000000,122159104,1000000,0,1000000,1200
122000000,122093568,1000000,0,1000000,1200
122000000,121995264,1000000,0,1000000,1200
122000000,121962496,1000000,0,1000000,1200
122000000,122060800,1000000,0,1000000,1200
122000000,121864192,1000000,0,1000000,1200
122000000,122028032,1000000,0,1000000,1200
123000000,122781696,1000000,0,1000000,1200
123000000,123207680,1000000,0,1000000,1200
123000000,122945536,1000000,0,1000000,1200
123000000,123207680,1000000,0,1000000,1200
123000000,123109376,1000000,0,1000000,1200
123000000,123174912,1000000,0,1000000,1200
123000000,122978304,1000000,0,1000000,1200
123000000,122716160,1000000,0,1000000,1200
123000000,123174912,1000000,0,1000000,1200
123000000,122978304,1000000,0,1000000,1200
124000000,123863040,1000000,0,1000000,1200
124000000,123994112,1000000,0,1000000,1200
124000000,124059648,1000000,0,1000000,1200
124000000,124125184,1000000,0,1000000,1200
124000000,124157952,1000000,0,1000000,1200
124000000,124354560,1000000,0,1000000,1200
124000000,124190720,1000000,0,1000000,1200
124000000,123994112,1000000,0,1000000,1200
124000000,124289024,1000000,0,1000000,1200
124000000,124059648,1000000,0,1000000,1200
125000000,124715008,1000000,0,1000000,1200
125000000,124485632,1000000,0,1000000,1200
125000000,124387328,1000000,0,1000000,1200
125000000,124452864,1000000,0,1000000,1200
125000000,124616704,1000000,0,1000000,1200
125000000,124518400,1000000,0,1000000,1200
125000000,124452864,1000000,0,1000000,1200
125000000,124616704,1000000,0,1000000,1200
125000000,124485632,1000000,0,1000000,1200
125000000,124551168,1000000,0,1000000,1200
126000000,126058496,1000000,0,1000000,1200
126000000,125992960,1000000,0,1000000,1200
126000000,126320640,1000000,0,1000000,1200
126000000,125763584,1000000,0,1000000,1200
126000000,125796352,1000000,0,1000000,1200
126000000,125599744,1000000,0,1000000,1200
126000000,126124032,1000000,0,1000000,1200
126000000,126189568,1000000,0,1000000,1200
126000000,125927424,1000000,0,1000000,1200
126000000,126156800,1000000,0,1000000,1200
127000000,127041536,1000000,0,1000000,1200
127000000,126910464,1000000,0,1000000,1200
127000000,126943232,1000000,0,1000000,1200
127000000,126877696,1000000,0,1000000,1200
127000000,127074304,1000000,0,1000000,1200
127000000,126976000,1000000,0,1000000,1200
127000000,126713856,1000000,0,1000000,1200
127000000,127107072,1000000,0,1000000,1200
127000000,126844928,1000000,0,1000000,1200
127000000,126681088,1000000,0,1000000,1200
128000000,128483328,1000000,0,1000000,1200
128000000,128188416,1000000,0,1000000,1200
128000000,128253952,1000000,0,1000000,1200
128000000,128352256,1000000,0,1000000,1200
128000000,128352256,1000000,0,1000000,1200
128000000,128581632,1000000,0,1000000,1200
128000000,128286720,1000000,0,1000000,1200
128000000,128286720,1000000,0,1000000,1200
128000000,128516096,1000000,0,1000000,1200
128000000,128352256,1000000,0,1000000,1200
129000000,129105920,1000000,0,1000000,1200
129000000,129073152,1000000,0,1000000,1200
129000000,129269760,1000000,0,1000000,1200
129000000,128974848,1000000,0,1000000,1200
129000000,129171456,1000000,0,1000000,1200
129000000,129236992,1000000,0,1000000,1200
129000000,129302528,1000000,0,1000000,1200
129000000,129007616,1000000,0,1000000,1200
129000000,129236992,1000000,0,1000000,1200
129000000,129597440,1000000,0,1000000,1200
130000000,130056192,1000000,0,1000000,1200
130000000,129892352,1000000,0,1000000,1200
130000000,130285568,1000000,0,1000000,1200
130000000,130154496,1000000,0,1000000,1200
130000000,130547712,1000000,0,1000000,1200
130000000,130056192,1000000,0,1000000,1200
130000000,130252800,1000000,0,1000000,1200
130000000,130285568,1000000,0,1000000,1200
130000000,130482176,1000000,0,1000000,1200
130000000,130056192,1000000,0,1000000,1200
131000000,131530752,1000000,0,1000000,1200
131000000,131235840,1000000,0,1000000,1200
131000000,131203072,1000000,0,1000000,1200
131000000,131301376,1000000,0,1000000,1200
131000000,131334144,1000000,0,1000000,1200
131000000,130809856,1000000,0,1000000,1200
131000000,130908160,1000000,0,1000000,1200
131000000,131301376,1000000,0,1000000,1200
131000000,131170304,1000000,0,1000000,1200
131000000,131301376,1000000,0,1000000,1200
132000000,132153344,1000000,0,1000000,1200
132000000,132055040,1000000,0,1000000,1200
132000000,131727360,1000000,0,1000000,1200
132000000,132055040,1000000,0,1000000,1200
132000000,132382720,1000000,0,1000000,1200
132000000,132186112,1000000,0,1000000,1200
132000000,132218880,1000000,0,1000000,1200
132000000,132186112,1000000,0,1000000,1200
132000000,132153344,1000000,0,1000000,1200
132000000,132349952,1000000,0,1000000,1200
133000000,132775936,1000000,0,1000000,1200
133000000,132743168,1000000,0,1000000,1200
133000000,133136384,1000000,0,1000000,1200
133000000,133103616,1000000,0,1000000,1200
133000000,133136384,1000000,0,1000000,1200
133000000,132677632,1000000,0,1000000,1200
133000000,133005312,1000000,0,1000000,1200
133000000,132939776,1000000,0,1000000,1200
133000000,133234688,1000000,0,1000000,1200
133000000,132972544,1000000,0,1000000,1200
134000000,134086656,1000000,0,1000000,1200
134000000,134676480,1000000,0,1000000,1200
134000000,134021120,1000000,0,1000000,1200
134000000,134053888,1000000,0,1000000,1200
134000000,134348800,1000000,0,1000000,1200
134000000,134217728,1000000,0,1000000,1200
134000000,134086656,1000000,0,1000000,1200
134000000,134184960,1000000,0,1000000,1200
134000000,134348800,1000000,0,1000000,1200
134000000,134414336,1000000,0,1000000,1200
135000000,134971392,1000000,0,1000000,1200
135000000,135036928,1000000,0,1000000,1200
135000000,134873088,1000000,0,1000000,1200
135000000,135135232,1000000,0,1000000,1200
135000000,135266304,1000000,0,1000000,1200
135000000,135135232,1000000,0,1000000,1200
135000000,135168000,1000000,0,1000000,1200
135000000,135364608,1000000,0,1000000,1200
135000000,134971392,1000000,0,1000000,1200
135000000,135135232,1000000,0,1000000,1200
136000000,136151040,1000000,0,1000000,1200
136000000,135725056,1000000,0,1000000,1200
136000000,136216576,1000000,0,1000000,1200
136000000,135987200,1000000,0,1000000,1200
136000000,136052736,1000000,0,1000000,1200
136000000,135987200,1000000,0,1000000,1200
136000000,136019968,1000000,0,1000000,1200
136000000,136052736,1000000,0,1000000,1200
136000000,136445952,1000000,0,1000000,1200
136000000,136052736,1000000,0,1000000,1200
137000000,136806400,1000000,0,1000000,1200
137000000,136675328,1000000,0,1000000,1200
137000000,136675328,1000000,0,1000000,1200
137000000,136740864,1000000,0,1000000,1200
137000000,136609792,1000000,0,1000000,1200
137000000,136806400,1000000,0,1000000,1200
137000000,136773632,1000000,0,1000000,1200
137000000,136544256,1000000,0,1000000,1200
137000000,136806400,1000000,0,1000000,1200
137000000,137232384,1000000,0,1000000,1200
138000000,138313728,1000000,0,1000000,1200
138000000,138412032,1000000,0,1000000,1200
138000000,137953280,1000000,0,1000000,1200
138000000,138477568,1000000,0,1000000,1200
138000000,138379264,1000000,0,1000000,1200
138000000,138477568,1000000,0,1000000,1200
138000000,138248192,1000000,0,1000000,1200
138000000,138182656,1000000,0,1000000,1200
138000000,138149888,1000000,0,1000000,1200
138000000,138182656,1000000,0,1000000,1200
139000000,139001856,1000000,0,1000000,1200
139000000,138870784,1000000,0,1000000,1200
139000000,138706944,1000000,0,1000000,1200
139000000,139460608,1000000,0,1000000,1200
139000000,139165696,1000000,0,1000000,1200
139000000,139231232,1000000,0,1000000,1200
139000000,138969088,1000000,0,1000000,1200
139000000,139231232,1000000,0,1000000,1200
139000000,139034624,1000000,0,1000000,1200
139000000,139624448,1000000,0,1000000,1200
140000000,139952128,1000000,0,1000000,1200
140000000,140017664,1000000,0,1000000,1200
140000000,140017664,1000000,0,1000000,1200
140000000,139952128,1000000,0,1000000,1200
140000000,140083200,1000000,0,1000000,1200
140000000,140279808,1000000,0,1000000,1200
140000000,140214272,1000000,0,1000000,1200
140000000,139853824,1000000,0,1000000,1200
140000000,139984896,1000000,0,1000000,1200
140000000,139886592,1000000,0,1000000,1200
141000000,140967936,1000000,0,1000000,1200
141000000,141197312,1000000,0,1000000,1200
141000000,141099008,1000000,0,1000000,1200
141000000,141426688,1000000,0,1000000,1200
141000000,141099008,1000000,0,1000000,1200
141000000,141131776,1000000,0,1000000,1200
141000000,141262848,1000000,0,1000000,1200
141000000,141099008,1000000,0,1000000,1200
141000000,141393920,1000000,0,1000000,1200
141000000,141066240,1000000,0,1000000,1200
142000000,141295616,1000000,0,1000000,1200
142000000,140935168,1000000,0,1000000,1200
142000000,141066240,1000000,0,1000000,1200
142000000,141066240,1000000,0,1000000,1200
142000000,141262848,1000000,0,1000000,1200
142000000,141459456,1000000,0,1000000,1200
142000000,141230080,1000000,0,1000000,1200
142000000,140869632,1000000,0,1000000,1200
142000000,140836864,1000000,0,1000000,1200
142000000,141230080,1000000,0,1000000,1200
143000000,142966784,1000000,0,1000000,1200
143000000,142999552,1000000,0,1000000,1200
143000000,142934016,1000000,0,1000000,1200
143000000,143097856,1000000,0,1000000,1200
143000000,143360000,1000000,0,1000000,1200
143000000,142999552,1000000,0,1000000,1200
