    CC  test.c
riscv32-unknown-elf-objdump -D /home/diego/workspace/gapuino-tests/ttf-continuous-mbedos/BUILD/GAP8/GCC_RISCV/test > /home/diego/workspace/gapuino-tests/ttf-continuous-mbedos/BUILD/GAP8/GCC_RISCV/test.s
/opt/gap_sdk/tools/runner/run_gapuino.sh -v 1


[32m          ,ad8888ba,        db        88888888ba  [0m ad88888ba   
[32m         d8"'    `"8b      d88b       88      "8b[0m d8"     "8b  
[32m        d8'               d8'`8b      88      ,8P[0m Y8a     a8P  
[32m        88               d8'  `8b     88aaaaaa8P' [0m "Y8aaa8P"   
[32m        88      88888   d8YaaaaY8b    88""""""'  [0m  ,d8"""8b,   
[32m        Y8,        88  d8""""""""8b   88       [0m   d8"     "8b  
[32m         Y8a.    .a88 d8'        `8b  88        [0m  Y8a     a8P  
[32m          `"Y88888P" d8'          `8b 88         [0m  "Y88888P"   [0m

---------------------------------GAPUINO------------------------------------

Cable state change connected
Bridge init - log level 0
FC Frequency: 149192 kHz - Voltage: 1200 mV
Done generating 10k items table for seed = 10
run,freq,success,fail,total,time
25,195000000,1000000,0,1000000,1998
26,195000000,1000000,0,1000000,1994
27,195000000,1000000,0,1000000,1976
28,195000000,1000000,0,1000000,2019
29,195000000,1000000,0,1000000,2020
30,195000000,1000000,0,1000000,1987
31,195000000,1000000,0,1000000,1979
32,195000000,1000000,0,1000000,2008
33,195000000,1000000,0,1000000,2030
34,195000000,1000000,0,1000000,1965
35,195000000,1000000,0,1000000,2081
36,195000000,1000000,0,1000000,2100
37,195000000,1000000,0,1000000,1959
38,195000000,1000000,0,1000000,2058
39,195000000,1000000,0,1000000,2028
40,195000000,1000000,0,1000000,1981
41,195000000,1000000,0,1000000,1991
42,195000000,1000000,0,1000000,2015
43,195000000,1000000,0,1000000,2042
44,195000000,1000000,0,1000000,1990
45,195000000,1000000,0,1000000,1984
46,195000000,1000000,0,1000000,1984
47,195000000,1000000,0,1000000,2002
48,195000000,1000000,0,1000000,1972
49,195000000,1000000,0,1000000,2085
50,195000000,1000000,0,1000000,1976
51,195000000,1000000,0,1000000,2026
52,195000000,1000000,0,1000000,2019
53,195000000,1000000,0,1000000,1971
54,195000000,1000000,0,1000000,2005
55,195000000,1000000,0,1000000,1992
56,195000000,1000000,0,1000000,1979
57,195000000,1000000,0,1000000,2007
58,195000000,1000000,0,1000000,1989
59,195000000,1000000,0,1000000,2099
60,195000000,1000000,0,1000000,1986
61,195000000,1000000,0,1000000,1999
62,195000000,1000000,0,1000000,1982
63,195000000,1000000,0,1000000,2080
64,195000000,1000000,0,1000000,2078
65,195000000,1000000,0,1000000,2096
66,195000000,1000000,0,1000000,2032
67,195000000,1000000,0,1000000,2012
68,195000000,1000000,0,1000000,2101
69,195000000,1000000,0,1000000,2084
70,195000000,1000000,0,1000000,2030
71,195000000,1000000,0,1000000,2054
72,195000000,1000000,0,1000000,1997
73,195000000,1000000,0,1000000,2020
74,195000000,1000000,0,1000000,2016
75,195000000,1000000,0,1000000,2043
76,195000000,1000000,0,1000000,2006
77,195000000,1000000,0,1000000,2021
78,195000000,1000000,0,1000000,2042
79,195000000,1000000,0,1000000,1972
80,195000000,1000000,0,1000000,1981
81,195000000,1000000,0,1000000,2036
82,195000000,1000000,0,1000000,2001
83,195000000,1000000,0,1000000,2004
84,195000000,1000000,0,1000000,2058
85,195000000,1000000,0,1000000,1996
86,195000000,1000000,0,1000000,1967
87,195000000,1000000,0,1000000,2000
88,195000000,1000000,0,1000000,1980
89,195000000,1000000,0,1000000,1991
90,195000000,1000000,0,1000000,2025
91,195000000,1000000,0,1000000,2015
92,195000000,1000000,0,1000000,2030
93,195000000,1000000,0,1000000,2011
94,195000000,1000000,0,1000000,1977
95,195000000,1000000,0,1000000,1978
96,195000000,1000000,0,1000000,1977
97,195000000,1000000,0,1000000,2037
98,195000000,1000000,0,1000000,1989
99,195000000,1000000,0,1000000,2018
0,200000000,1000000,0,1000000,1932
1,200000000,1000000,0,1000000,1939
2,200000000,1000000,0,1000000,2004
3,200000000,1000000,0,1000000,1960
4,200000000,1000000,0,1000000,1946
5,200000000,1000000,0,1000000,1947
6,200000000,1000000,0,1000000,1943
7,200000000,1000000,0,1000000,1947
8,200000000,1000000,0,1000000,1957
9,200000000,1000000,0,1000000,1975
10,200000000,1000000,0,1000000,1996
11,200000000,1000000,0,1000000,1976
12,200000000,1000000,0,1000000,1951
13,200000000,1000000,0,1000000,2033
14,200000000,1000000,0,1000000,1975
15,200000000,1000000,0,1000000,1938
16,200000000,1000000,0,1000000,1935
17,200000000,1000000,0,1000000,1940
18,200000000,1000000,0,1000000,1945
19,200000000,1000000,0,1000000,2010
20,200000000,1000000,0,1000000,2032
21,200000000,1000000,0,1000000,1956
22,200000000,1000000,0,1000000,2010
23,200000000,1000000,0,1000000,1933
24,200000000,1000000,0,1000000,2019
25,200000000,1000000,0,1000000,1946
26,200000000,1000000,0,1000000,1937
27,200000000,1000000,0,1000000,1933
28,200000000,1000000,0,1000000,1971
29,200000000,1000000,0,1000000,1952
30,200000000,1000000,0,1000000,1971
31,200000000,1000000,0,1000000,1941
32,200000000,1000000,0,1000000,1930
33,200000000,1000000,0,1000000,1950
34,200000000,1000000,0,1000000,1944
35,200000000,1000000,0,1000000,1959
36,200000000,1000000,0,1000000,1950
37,200000000,1000000,0,1000000,1996
38,200000000,1000000,0,1000000,1987
39,200000000,1000000,0,1000000,1992
40,200000000,1000000,0,1000000,1955
41,200000000,1000000,0,1000000,2029
42,200000000,1000000,0,1000000,1950
43,200000000,1000000,0,1000000,1959
44,200000000,1000000,0,1000000,1973
45,200000000,1000000,0,1000000,1957
46,200000000,1000000,0,1000000,1992
47,200000000,1000000,0,1000000,2006
48,200000000,1000000,0,1000000,1946
49,200000000,1000000,0,1000000,1954
50,200000000,1000000,0,1000000,1936
51,200000000,1000000,0,1000000,2037
52,200000000,1000000,0,1000000,1945
53,200000000,1000000,0,1000000,1947
54,200000000,1000000,0,1000000,1986
55,200000000,1000000,0,1000000,1965
56,200000000,1000000,0,1000000,2017
57,200000000,1000000,0,1000000,2011
58,200000000,1000000,0,1000000,2016
59,200000000,1000000,0,1000000,1949
60,200000000,1000000,0,1000000,1899
61,200000000,1000000,0,1000000,1943
62,200000000,1000000,0,1000000,1938
63,200000000,1000000,0,1000000,1946
64,200000000,1000000,0,1000000,2011
65,200000000,1000000,0,1000000,1946
66,200000000,1000000,0,1000000,1949
67,200000000,1000000,0,1000000,1949
68,200000000,1000000,0,1000000,1963
69,200000000,1000000,0,1000000,1952
70,200000000,1000000,0,1000000,2026
71,200000000,1000000,0,1000000,2039
72,200000000,1000000,0,1000000,2018
73,200000000,1000000,0,1000000,1942
74,200000000,1000000,0,1000000,1940
75,200000000,1000000,0,1000000,2056
76,200000000,1000000,0,1000000,1991
77,200000000,1000000,0,1000000,1980
78,200000000,1000000,0,1000000,1955
79,200000000,1000000,0,1000000,1940
80,200000000,1000000,0,1000000,2020
81,200000000,1000000,0,1000000,1961
82,200000000,1000000,0,1000000,1943
83,200000000,1000000,0,1000000,1964
84,200000000,1000000,0,1000000,1961
85,200000000,1000000,0,1000000,2021
86,200000000,1000000,0,1000000,1927
87,200000000,1000000,0,1000000,1976
88,200000000,1000000,0,1000000,2022
89,200000000,1000000,0,1000000,1946
90,200000000,1000000,0,1000000,1968
91,200000000,1000000,0,1000000,1953
92,200000000,1000000,0,1000000,1948
93,200000000,1000000,0,1000000,1946
94,200000000,1000000,0,1000000,2033
95,200000000,1000000,0,1000000,2041
96,200000000,1000000,0,1000000,2037
97,200000000,1000000,0,1000000,2031
98,200000000,1000000,0,1000000,1938
99,200000000,1000000,0,1000000,2000
0,205000000,1000000,0,1000000,2062
1,205000000,1000000,0,1000000,2060
2,205000000,1000000,0,1000000,2080
3,205000000,1000000,0,1000000,2027
4,205000000,1000000,0,1000000,2021
5,205000000,1000000,0,1000000,2017
6,205000000,1000000,0,1000000,2096
7,205000000,1000000,0,1000000,2065
8,205000000,1000000,0,1000000,1990
9,205000000,1000000,0,1000000,2012
10,205000000,1000000,0,1000000,2027
11,205000000,1000000,0,1000000,1957
12,205000000,1000000,0,1000000,2013
13,205000000,1000000,0,1000000,2009
14,205000000,1000000,0,1000000,1970
15,205000000,1000000,0,1000000,2106
16,205000000,1000000,0,1000000,2068
17,205000000,1000000,0,1000000,2017
/opt/gap_sdk/tools/rules/mbed_rules.mk:256: recipe for target 'run' failed
